candle_time,open,high,low,close,volume
2015/8/17 8:00,259.9,262.37,257.4,258.49,9940.9194
2015/8/18 8:00,258.5,258.5,162,214,88032.39934
2015/8/19 8:00,214.09,255.08,198,226.32,78315.06981
2015/8/20 8:00,226.27,237.94,226.27,235.54,26308.87033
2015/8/21 8:00,235.55,236.43,228.76,232.17,13064.18358
2015/8/22 8:00,232.46,234.71,221.77,230.27,20895.61342
2015/8/23 8:00,230.33,232.88,223.05,228.53,12119.38389
2015/8/24 8:00,228.1,228.69,207.62,210.5,53295.40794
2015/8/25 8:00,210.49,228.77,196.6,222.68,69277.66517
2015/8/26 8:00,222.68,232.38,220.1,226.12,23772.39595
2015/8/27 8:00,226.13,229.5,224,225.76,11742.60059
2015/8/28 8:00,225.66,238.9,220.11,231.83,27328.70337
2015/8/29 8:00,232.08,234.03,227.16,230.75,10072.00742
2015/8/30 8:00,230.9,233.96,225.2,229.99,8821.011965
2015/8/31 8:00,229.99,233.69,225.31,231.35,10923.5834
2015/9/1 8:00,231.06,232.39,226.55,228.24,9810.611827
2015/9/2 8:00,228.24,231.89,226.51,229.71,9011.856467
2015/9/3 8:00,229.71,229.96,226.1,227.25,6915.709671
2015/9/4 8:00,227.29,231.66,227.01,230.89,10799.59832
2015/9/5 8:00,230.88,239.76,230.01,235.84,12199.23029
2015/9/6 8:00,235.84,248.48,235.5,240.97,20519.61403
2015/9/7 8:00,241,243,239.03,240.85,6949.441158
2015/9/8 8:00,240.91,247.68,240.27,244.2,16374.81175
2015/9/9 8:00,244.2,245.57,238.38,239.07,14351.38526
2015/9/10 8:00,238.97,241.9,237.01,239.49,10791.49281
2015/9/11 8:00,239.4,242.89,228.42,240.6,10243.49204
2015/9/12 8:00,240.9,241,235.33,235.77,9280.942915
2015/9/13 8:00,235.86,236.85,228.95,230.96,10215.58303
2015/9/14 8:00,231.11,233.9,228.4,230.89,9416.990723
2015/9/15 8:00,231.07,232.93,227.33,230.93,7621.528125
2015/9/16 8:00,230.91,232.12,227.38,228.99,8185.353556
2015/9/17 8:00,228.99,235.94,228.99,233.61,12037.78995
2015/9/18 8:00,233.65,236.26,227,228.34,9007.772553
2015/9/19 8:00,233.79,234.19,231.5,232.09,4329.157273
2015/9/20 8:00,232.01,233.38,231.4,232.12,3457.174174
2015/9/21 8:00,232.11,232.97,226.38,227.22,9274.079853
2015/9/22 8:00,227.25,233.95,224.25,231.11,18854.93661
2015/9/23 8:00,231.43,233,230.03,230.54,5720.275475
2015/9/24 8:00,230.57,236.25,230.54,234.65,15377.24097
2015/9/25 8:00,234.65,237.7,233.05,235.26,9861.427777
2015/9/26 8:00,235.39,235.95,233.75,234.63,4796.048117
2015/9/27 8:00,234.63,234.78,233,233.37,2592.001554
2015/9/28 8:00,233.37,241.44,233.37,240.43,12488.22016
2015/9/29 8:00,240.43,241.5,236.61,236.8,9459.778905
2015/9/30 8:00,236.9,238.78,235.11,236.49,5152.915201
2015/10/1 8:00,236.72,240.09,236.19,238.48,6107.430969
2015/10/2 8:00,238.25,240,237.33,237.86,5607.989365
2015/10/3 8:00,237.84,241.11,237.68,239.79,6221.097363
2015/10/4 8:00,239.73,240.93,239.29,239.5,2081.942415
2015/10/5 8:00,239.47,242.89,236.24,242,12198.93702
2015/10/6 8:00,242.01,249.01,241.51,247.36,16277.34954
2015/10/7 8:00,247.35,247.93,243.5,244,8806.626529
2015/10/8 8:00,244,245.65,242.62,243,6046.705284
2015/10/9 8:00,242.99,245.45,242.63,244.82,3572.489262
2015/10/10 8:00,244.93,246.41,243.5,246.01,4196.526677
2015/10/11 8:00,245.93,248.73,243.75,247.99,4868.941702
2015/10/12 8:00,247.92,248.45,245.21,246.17,5203.509982
2015/10/13 8:00,246.15,253.43,244,251.25,16746.31969
2015/10/14 8:00,251.08,255.95,250.1,253.5,10143.26694
2015/10/15 8:00,253.5,257.5,253.44,255.19,10462.87049
2015/10/16 8:00,255.19,267.83,254.91,263.45,21966.84228
2015/10/17 8:00,263.47,275.19,258.32,272.9,42840.66768
2015/10/18 8:00,272.9,274.66,263.3,265.01,15347.19309
2015/10/19 8:00,265.29,268.28,262.35,265.1,10903.41917
2015/10/20 8:00,265.02,273.97,264.39,270.97,14439.64409
2015/10/21 8:00,270.99,272.28,264.1,267.8,10617.4463
2015/10/22 8:00,267.99,279.97,267.3,275.83,27240.76958
2015/10/23 8:00,275.83,280.9,275.15,279.21,15857.56334
2015/10/24 8:00,279.04,284.47,279,284.19,13934.58657
2015/10/25 8:00,284.19,295.99,281.2,284.79,40017.6508
2015/10/26 8:00,284.7,287.92,282.25,287.22,17157.55628
2015/10/27 8:00,287.22,298.86,286.71,295.29,26822.84229
2015/10/28 8:00,295.29,307.99,295.29,304.5,35610.6397
2015/10/29 8:00,304.5,321.53,301.5,314.88,51213.84331
2015/10/30 8:00,314.23,336,313.82,328.19,62862.23794
2015/10/31 8:00,328.2,335.87,307.2,316,42942.31179
2015/11/1 8:00,316,333.49,313.6,330.23,25673.08702
2015/11/2 8:00,330.23,373.12,326.8,365.33,71218.14799
2015/11/3 8:00,365.08,423.88,361.11,405,171811.4742
2015/11/4 8:00,404.98,504,366.66,409.24,274470.2382
2015/11/5 8:00,409.23,449.95,370,387.14,157932.048
2015/11/6 8:00,387.93,396.78,351.2,375.56,106656.2053
2015/11/7 8:00,375.56,392.23,371.32,384.99,34416.71346
2015/11/8 8:00,384.28,390.33,365.56,374.1,30831.92301
2015/11/9 8:00,374.52,388.99,360,381.1,38111.95485
2015/11/10 8:00,381.1,383.4,327.02,340.18,88482.2857
2015/11/11 8:00,340.18,343.79,300.28,314.45,117018.9315
2015/11/12 8:00,314.45,346.44,314.14,336.84,57236.75521
2015/11/13 8:00,336.86,343.75,326.22,338.53,29935.63023
2015/11/14 8:00,338.54,340.72,328.5,333.37,20324.62677
2015/11/15 8:00,333.39,336.6,315,320.52,31597.16786
2015/11/16 8:00,320.8,335,315.2,332.1,25747.01424
2015/11/17 8:00,332.16,342.5,331.05,336.29,27167.97702
2015/11/18 8:00,336.29,338.99,327.91,335.94,15625.53832
2015/11/19 8:00,335.83,336.57,324.02,326.5,18932.55286
2015/11/20 8:00,326.49,326.77,309.46,322.2,30160.01025
2015/11/21 8:00,322.29,329.35,318.95,327.84,10478.85572
2015/11/22 8:00,327.84,327.85,320.36,324.66,7051.90999
2015/11/23 8:00,324.66,327.5,320.9,323.63,7775.675157
2015/11/24 8:00,323.65,323.77,315.55,320.1,9618.01049
2015/11/25 8:00,320.49,332.43,316.02,329.85,20618.1657
2015/11/26 8:00,329.85,369.9,329.35,354,81494.12981
2015/11/27 8:00,354,367,348.18,358.9,34902.85886
2015/11/28 8:00,359,362.44,351,358.6,19427.67779
2015/11/29 8:00,358.54,376,355.17,373.89,25800.68952
2015/11/30 8:00,373.84,384.99,368.11,376.88,47495.85538
2015/12/1 8:00,376.89,379.99,353.1,362.59,44101.91748
2015/12/2 8:00,362.59,363.22,346.13,359.12,31554.77112
2015/12/3 8:00,359.12,371.5,352.25,360.53,27383.7999
2015/12/4 8:00,360.62,364.4,354.31,363.17,14651.4875
2015/12/5 8:00,363.04,395,362.08,389.79,46142.2954
2015/12/6 8:00,390.01,407.57,386.01,390.6,60599.92466
2015/12/7 8:00,390.88,404.24,384.53,396.7,33608.01167
2015/12/8 8:00,397,422.39,388.37,422,33197.62323
2015/12/9 8:00,422,426.59,405,418.73,52055.32071
2015/12/10 8:00,418.86,421.82,411.09,414.94,21325.44368
2015/12/11 8:00,414.88,458.99,414.8,457,75656.53043
2015/12/12 8:00,456.32,475.04,402.5,435.61,104706.951
2015/12/13 8:00,435.61,443.92,415.24,433.36,33630.91541
2015/12/14 8:00,432.91,450,427.3,442.59,27298.36713
2015/12/15 8:00,442.55,467.29,442.51,466.01,41307.22114
2015/12/16 8:00,466.43,469.99,440,454.94,67047.0154
2015/12/17 8:00,454.94,458.56,446.21,455.57,17868.85559
2015/12/18 8:00,455.71,466.6,450.1,463.52,27050.45154
2015/12/19 8:00,463.51,467,452,462.44,21223.57972
2015/12/20 8:00,462.45,462.78,431.5,442.62,46323.16553
2015/12/21 8:00,442.62,447.45,424.37,437.52,43203.80505
2015/12/22 8:00,437.81,443.64,433,435.65,18516.12085
2015/12/23 8:00,435.05,445.76,433.62,442.62,16464.78678
2015/12/24 8:00,442.62,459.1,442.45,456.13,19865.73832
2015/12/25 8:00,456.02,460,445,455.47,15176.72803
2015/12/26 8:00,455.3,460.05,405.5,416.51,96491.88017
2015/12/27 8:00,416.35,424.89,407,422.32,27798.81551
2015/12/28 8:00,421.82,429,417.01,420.24,24284.33008
2015/12/29 8:00,420.11,433.55,418.01,431.79,22073.5632
2015/12/30 8:00,431.77,434,420,423.55,22247.59646
2015/12/31 8:00,423.51,432.59,412.5,429.02,21403.65928
2016/1/1 8:00,429.17,436.49,426.26,433.98,13077.66891
2016/1/2 8:00,433.89,435.8,430,432.7,6347.952931
2016/1/3 8:00,432.66,433.07,421.73,428.39,19201.83336
2016/1/4 8:00,428.63,435.67,426.97,432.9,12950.38203
2016/1/5 8:00,432.61,434.91,427.91,431.84,11172.00382
2016/1/6 8:00,431.99,432.24,425.03,428.89,9440.114764
2016/1/7 8:00,428.2,462,427.11,458.78,55448.62348
2016/1/8 8:00,458.41,465,446.55,454,29967.95309
2016/1/9 8:00,454,456.01,447.07,449.23,8950.479347
2016/1/10 8:00,449.23,450.26,441.01,449.35,13778.25597
2016/1/11 8:00,449.34,452.49,443.42,449.26,14814.61192
2016/1/12 8:00,449.26,449.98,427.01,432.04,20739.28808
2016/1/13 8:00,431.99,436.36,416,431.11,33154.90771
2016/1/14 8:00,431.09,435,426,429.25,13304.53779
2016/1/15 8:00,429.27,429.43,357.02,359.16,123890.2707
2016/1/16 8:00,359.16,392.5,352.5,388.4,74062.26019
2016/1/17 8:00,388.43,393.31,378.76,382.02,20715.0043
2016/1/18 8:00,382.11,390,375.01,387.1,19469.04404
2016/1/19 8:00,387.04,388.61,377.41,378.93,17187.63604
2016/1/20 8:00,378.94,428,375.01,419.55,82802.50153
2016/1/21 8:00,419.65,424.57,405,411.01,29020.24648
2016/1/22 8:00,411,411.2,371.25,380.96,62213.91956
2016/1/23 8:00,381,394.81,379.85,385.57,21470.9185
2016/1/24 8:00,385.55,407.33,385.1,402.77,23219.92784
2016/1/25 8:00,402.76,402.77,384,390.96,22664.63967
2016/1/26 8:00,390.91,398,386.66,391.41,13322.87043
2016/1/27 8:00,391.23,396.99,389.66,394.97,8538.432036
2016/1/28 8:00,394.7,395.48,375.01,378.39,25024.08114
2016/1/29 8:00,378.15,386,360.03,377.6,62204.81103
2016/1/30 8:00,377.4,380.6,374,376.56,10501.94798
2016/1/31 8:00,376.31,378.9,362.57,365.52,14887.77869
2016/2/1 8:00,365.58,379.27,363.23,371.42,24797.19676
2016/2/2 8:00,371.22,374.8,369.69,372.9,10443.46214
2016/2/3 8:00,372.9,374,365.65,368.98,13195.1502
2016/2/4 8:00,369,393.89,368.65,389.96,37339.91926
2016/2/5 8:00,389.98,393,384.19,386.54,16879.23587
2016/2/6 8:00,386.54,386.54,365,373.75,40202.13385
2016/2/7 8:00,373.71,377.8,369.17,372.01,13056.06239
2016/2/8 8:00,372.26,377,369.01,370.49,16881.20552
2016/2/9 8:00,370.29,377.96,370.04,374.31,9216.518899
2016/2/10 8:00,374.43,387,373.13,381.17,33532.24586
2016/2/11 8:00,380.97,383.23,372.25,377.99,14521.32802
2016/2/12 8:00,378,383.53,377.04,382.94,10146.83585
2016/2/13 8:00,382.94,393,382.55,393,14755.53766
2016/2/14 8:00,392.99,408.66,392.93,408.3,29423.67609
2016/2/15 8:00,408.3,412.5,395.23,399.9,30129.68519
2016/2/16 8:00,400.08,408.77,398.66,407.27,13991.05678
2016/2/17 8:00,407.37,421.9,405.16,414.88,30400.76489
2016/2/18 8:00,414.89,426.21,412.51,421.5,25228.63443
2016/2/19 8:00,421.51,422.54,412,419.85,13268.55625
2016/2/20 8:00,419.72,445.96,419.72,438.7,47477.18201
2016/2/21 8:00,438.73,451.6,428.01,440.49,43012.3641
2016/2/22 8:00,440.49,442.5,433.01,440.27,16337.46644
2016/2/23 8:00,440.25,442.67,416.24,421.4,32431.14308
2016/2/24 8:00,421.5,427.5,409.69,426.36,22426.109
2016/2/25 8:00,426.36,430,419.5,424.88,13595.76031
2016/2/26 8:00,424.89,435.9,419.83,435.49,18860.34189
2016/2/27 8:00,435.49,438.6,431.81,434.3,11592.35337
2016/2/28 8:00,434.03,437.89,422.1,434.45,19852.2711
2016/2/29 8:00,434.46,445,430.51,438.99,20389.46046
2016/3/1 8:00,439.53,442.79,427.26,434.82,19625.83278
2016/3/2 8:00,434.99,436.45,421.11,422.09,16463.12915
2016/3/3 8:00,421.7,424.43,416.4,420.56,20874.0514
2016/3/4 8:00,420.19,423.99,407.5,408.82,21749.41986
2016/3/5 8:00,408.71,410.14,389,397.36,46951.8516
2016/3/6 8:00,397.37,409.5,392.01,403.75,19707.20472
2016/3/7 8:00,403.77,415.8,401.51,412.7,15306.22133
2016/3/8 8:00,412.62,416,406,411.35,10227.45551
2016/3/9 8:00,411.34,414.5,407.47,413.05,9027.753219
2016/3/10 8:00,412.9,418.24,410.68,416.51,13709.08292
2016/3/11 8:00,416.64,423.6,415.5,420.47,15464.77864
2016/3/12 8:00,420.49,421.81,406.38,410.01,17020.42554
2016/3/13 8:00,410.01,416,410,411.87,7628.342534
2016/3/14 8:00,412,417.99,411.7,415.91,9210.432259
2016/3/15 8:00,415.99,418.82,412.78,415.5,9632.105654
2016/3/16 8:00,415.52,418,413.96,417.28,7066.706447
2016/3/17 8:00,417.28,420.6,416.67,418.75,8308.821378
2016/3/18 8:00,418.71,418.86,403.01,407.86,21090.86036
2016/3/19 8:00,407.5,412,404,408.68,8954.99064
2016/3/20 8:00,408.7,413.2,407.92,411.25,5655.496142
2016/3/21 8:00,410.81,412.14,406,411.88,7818.387808
2016/3/22 8:00,411.85,418.68,409.88,417.7,10196.10581
2016/3/23 8:00,417.7,419.72,415.83,418.12,7195.021234
2016/3/24 8:00,418.12,418.13,414,415.3,7559.671086
2016/3/25 8:00,415.3,417.03,413.03,416,3690.245881
2016/3/26 8:00,416.02,419.4,413.2,416.71,5039.739359
2016/3/27 8:00,416.72,431,415.79,427.36,22410.7569
2016/3/28 8:00,427.34,427.99,422.38,424.06,9241.0165
2016/3/29 8:00,424.03,426.41,406.51,416,23306.7306
2016/3/30 8:00,415.87,416,408.58,413.12,9037.930675
2016/3/31 8:00,413.04,418.25,413.04,416.02,7268.31766
2016/4/1 8:00,416.34,417.9,414,417.9,5456.769439
2016/4/2 8:00,417.89,422.8,417.53,420.3,6070.788239
2016/4/3 8:00,420.31,421.82,416,420.6,4254.119948
2016/4/4 8:00,420.99,421.2,416.24,420.46,5751.293142
2016/4/5 8:00,420.46,425,419.61,423.75,7261.820827
2016/4/6 8:00,423.75,424.68,421.69,422.57,5680.193073
2016/4/7 8:00,422.52,422.86,417.78,422.28,7727.140246
2016/4/8 8:00,422.29,424.49,415.5,418.5,9847.578526
2016/4/9 8:00,418.23,418.76,412,418.47,6326.973499
2016/4/10 8:00,418.48,422.9,417.49,421.32,4248.021756
2016/4/11 8:00,421.32,423.9,418.8,423.74,6404.839315
2016/4/12 8:00,423.75,430,423.56,426.59,14772.70507
2016/4/13 8:00,426.78,427.68,423,424.75,6666.454459
2016/4/14 8:00,424.77,426.49,424.01,426.01,4132.516662
2016/4/15 8:00,426.01,432.49,426.01,431.48,15836.34443
2016/4/16 8:00,431.06,435.67,430.47,432.04,7705.230141
2016/4/17 8:00,432.52,433.49,426.37,428.51,8483.817213
2016/4/18 8:00,428.51,430.91,426.52,430.03,7577.099822
2016/4/19 8:00,430.04,439,428.54,437.76,12049.76317
2016/4/20 8:00,437.81,446.61,436.6,443.85,21245.46998
2016/4/21 8:00,443.82,454.5,442.01,452.26,17836.12815
2016/4/22 8:00,452.01,453.15,444.51,447.8,12208.12422
2016/4/23 8:00,447.79,454.95,445.67,453.69,10158.08874
2016/4/24 8:00,453.41,464.99,450.18,463.02,24137.22663
2016/4/25 8:00,463.33,471.58,455,461.77,25926.48596
2016/4/26 8:00,461.77,471.99,461.77,468.14,18688.00356
2016/4/27 8:00,468.14,470.17,443,444.85,40283.22481
2016/4/28 8:00,445.14,450.83,435,450.46,25328.14705
2016/4/29 8:00,450.52,457.49,445.8,455.32,13419.02987
2016/4/30 8:00,455.33,455.98,445.01,446.6,10583.37006
2016/5/1 8:00,446.79,452.99,445.69,451.11,3901.338943
2016/5/2 8:00,451.12,452.5,436,443.73,29738.73406
2016/5/3 8:00,443.99,452,440.1,450.39,12157.57209
2016/5/4 8:00,450.21,450.98,445.07,447.38,7045.363569
2016/5/5 8:00,447.22,451.68,445.51,448.4,10788.72697
2016/5/6 8:00,448.32,466,448,461.18,26539.51961
2016/5/7 8:00,461.36,463.05,458.3,460.2,7810.854924
2016/5/8 8:00,460.34,461.62,456.04,459.87,6454.871891
2016/5/9 8:00,459.88,465.4,457.8,461.56,15120.94676
2016/5/10 8:00,461.23,465,445.01,450.7,22571.93909
2016/5/11 8:00,450.7,454.68,450.01,452.28,8033.34447
2016/5/12 8:00,452.28,456.75,445.91,455.01,18088.0116
2016/5/13 8:00,455,457.66,452,455.76,7127.417905
2016/5/14 8:00,455.75,458.86,454,455.8,3608.809029
2016/5/15 8:00,455.8,460.67,454.31,457.89,5644.052143
2016/5/16 8:00,457.95,458.95,451,453.01,8789.987837
2016/5/17 8:00,453,454.91,451,453.24,7609.40911
2016/5/18 8:00,452.71,457,451.53,453.52,7162.257039
2016/5/19 8:00,453.52,454.71,433,434.55,30396.81256
2016/5/20 8:00,434.99,443.14,433,441.57,14241.01574
2016/5/21 8:00,441.57,442.16,435.3,440.81,6222.709276
2016/5/22 8:00,440.88,441,435.1,437.48,7236.706016
2016/5/23 8:00,437.4,444.4,436.51,443.51,7873.127273
2016/5/24 8:00,443.53,447.85,442.39,445.03,8329.833717
2016/5/25 8:00,445,450.51,442.5,449.09,12353.39239
2016/5/26 8:00,449.09,454.8,446.01,453.95,9517.722139
2016/5/27 8:00,453.58,482.31,453.58,472.01,59125.78989
2016/5/28 8:00,472.01,543,471,526.02,74521.63291
2016/5/29 8:00,527,570,512.11,531,83566.13453
2016/5/30 8:00,529.97,548.5,521.11,532.89,32596.67572
2016/5/31 8:00,533.14,546.5,518,530.69,49880.61186
2016/6/1 8:00,530.69,546.12,523.75,536.79,27816.55857
2016/6/2 8:00,536.91,544,532.37,538.8,16882.36888
2016/6/3 8:00,538.9,579.94,535.65,570.87,48446.29177
2016/6/4 8:00,570.82,593.89,560.1,572.87,39118.52414
2016/6/5 8:00,573.08,586.47,564.64,574.02,28143.30108
2016/6/6 8:00,574.01,588.6,573.93,585.34,27464.29482
2016/6/7 8:00,585.59,592.08,561.3,576.88,36112.75303
2016/6/8 8:00,577.23,585.15,570.62,583.05,18084.17616
2016/6/9 8:00,583.26,584.05,569.97,575.52,21873.89242
2016/6/10 8:00,575.52,582.43,572.5,580.09,16178.04239
2016/6/11 8:00,580.08,615,579.29,614.51,28441.70391
2016/6/12 8:00,614.51,685,601.34,672,116432.0403
2016/6/13 8:00,671.98,719,658,705.87,117683.1762
2016/6/14 8:00,705.87,705.88,656.51,684.5,65715.57002
2016/6/15 8:00,684.5,699.4,667.89,696.99,34104.05155
2016/6/16 8:00,698,779,697.31,769.5,123792.1033
2016/6/17 8:00,769.46,780,702.01,747.95,97376.65113
2016/6/18 8:00,747.7,789.78,720,757.6,66955.08892
2016/6/19 8:00,757.63,775,739,767.3,26699.531
2016/6/20 8:00,767.31,767.77,721,743.9,46264.53576
2016/6/21 8:00,742.98,742.98,635.37,668.6,102133.4348
2016/6/22 8:00,669,688.32,588.88,605.85,100527.2434
2016/6/23 8:00,605.87,639,555.56,625.8,122951.1963
2016/6/24 8:00,625.8,679.99,625.79,665.5,92367.92349
2016/6/25 8:00,665.99,698,640.11,664.87,55625.81219
2016/6/26 8:00,664.38,668.01,614.33,627.42,45122.51971
2016/6/27 8:00,627.75,662.33,616.07,662.33,46177.36715
2016/6/28 8:00,662.28,664.26,631.65,646.61,35578.38731
2016/6/29 8:00,646.22,646.25,621.58,640,33257.9732
2016/6/30 8:00,640.29,677.47,635.57,674.74,40248.02351
2016/7/1 8:00,674.57,690.62,667.61,674.75,41619.56329
2016/7/2 8:00,675.04,706,673.36,705.99,29202.51845
2016/7/3 8:00,705.99,706.98,644.1,659.29,44643.74664
2016/7/4 8:00,659.33,684.44,644.46,681.34,23524.41815
2016/7/5 8:00,681.35,682.7,655.3,667.8,17404.86099
2016/7/6 8:00,667.77,682.9,666.71,677.04,15922.7377
2016/7/7 8:00,677.35,682,610.1,640.51,75728.02668
2016/7/8 8:00,640.33,666.66,633.75,664.8,32848.48926
2016/7/9 8:00,664.42,664.43,620,648.11,46883.15868
2016/7/10 8:00,648.12,651.47,636.09,649.72,10274.86472
2016/7/11 8:00,649.08,662.6,643.4,647.95,13920.79218
2016/7/12 8:00,648.19,679.9,645.45,667.19,30215.61142
2016/7/13 8:00,667.07,669.87,652.51,653.7,17511.7916
2016/7/14 8:00,653.61,667.5,649.89,659.78,20197.93077
2016/7/15 8:00,660.18,669.95,658.11,665.5,9472.169584
2016/7/16 8:00,665.5,669.65,659.12,665.33,5924.144145
2016/7/17 8:00,665.33,689.96,663.61,683.2,20414.44363
2016/7/18 8:00,683.18,686.74,666.02,674.3,18078.66363
2016/7/19 8:00,674.31,678.59,665,675,10947.29773
2016/7/20 8:00,675.3,676,661,665.85,12852.46911
2016/7/21 8:00,665.91,668,654.97,665.01,10702.0056
2016/7/22 8:00,665.01,668,639.41,648.04,27841.92311
2016/7/23 8:00,648.11,657.13,644.97,654.03,10004.54717
2016/7/24 8:00,654.9,664.15,650.52,661.82,14018.78565
2016/7/25 8:00,661.73,664.41,646.22,654.17,14838.3411
2016/7/26 8:00,653.91,657.61,640.56,648.47,20359.80927
2016/7/27 8:00,648.1,662.78,646.44,655.51,13286.8644
2016/7/28 8:00,655.5,659.67,652.52,655.93,8880.202421
2016/7/29 8:00,656.52,660.49,654.54,658.34,9227.871506
2016/7/30 8:00,658.32,660.46,647.79,654.99,8090.960485
2016/7/31 8:00,654.99,655.17,621.25,622.83,33255.80468
2016/8/1 8:00,622.83,627.35,605.01,608.29,31426.51603
2016/8/2 8:00,608.24,615.29,595,604.1,33013.96234
2016/8/10 8:00,579,614.5,579,590.28,21352.11112
2016/8/11 8:00,590.5,599.75,584.59,591.27,15295.56243
2016/8/12 8:00,591.26,593,584,585.5,6287.9876
2016/8/13 8:00,585.5,590.02,582,583.73,6420.322837
2016/8/14 8:00,583.73,583.75,564,569.41,7530.309042
2016/8/15 8:00,569.65,575.75,562.99,564.64,7650.169517
2016/8/16 8:00,564.55,579,564,574.17,6221.584671
2016/8/17 8:00,574.23,578.5,569,571.83,5033.031213
2016/8/18 8:00,571.95,578.75,569.71,572.21,6000.622989
2016/8/19 8:00,572.33,577.25,570.82,573.51,2942.517267
2016/8/20 8:00,573.61,582.75,571.25,582.1,3326.814862
2016/8/21 8:00,582.01,584.27,580,581.42,2425.607211
2016/8/22 8:00,581.5,589.99,581.28,588.01,4623.227078
2016/8/23 8:00,588.01,590.69,581.1,583.54,4803.806735
2016/8/24 8:00,583.55,586.91,580,580.32,5052.56706
2016/8/25 8:00,580.23,581.14,574.01,577.2,3571.552716
2016/8/26 8:00,576.89,579.51,575.06,578.02,1769.100702
2016/8/27 8:00,578.09,578.99,567.23,568.55,2258.285485
2016/8/28 8:00,568.45,574.54,568.18,574.17,1518.129512
2016/8/29 8:00,574.26,578.1,573.01,574.78,2800.790538
2016/8/30 8:00,574.75,580.28,574.07,579.49,3195.799814
2016/8/31 8:00,579.37,579.52,572.02,576.15,3511.253862
2016/9/1 8:00,576.27,577.98,571.43,572.73,3616.494531
2016/9/2 8:00,572.73,581.23,570.61,579.85,5670.916866
2016/9/3 8:00,579.85,615,576.04,609.89,8205.252574
2016/9/4 8:00,610,618.65,601.83,614.52,5061.103884
2016/9/5 8:00,614.51,615.68,603.84,611.5,5077.207911
2016/9/6 8:00,612.24,617.53,609.7,615.23,3089.900301
2016/9/7 8:00,615.3,620.85,610.83,619.75,5526.088154
2016/9/8 8:00,619.95,636.16,617.12,631.73,8271.439938
2016/9/9 8:00,631.73,633.81,621.24,626.25,4272.066724
2016/9/10 8:00,626.36,629.65,624.68,628,4044.144258
2016/9/11 8:00,628,635,595.36,612.08,9640.781543
2016/9/12 8:00,612.08,615.21,608.01,611.62,4972.782787
2016/9/13 8:00,611.64,640,610,614.23,7273.90803
2016/9/14 8:00,614.25,617.38,612.01,613.88,5932.201443
2016/9/15 8:00,613.88,617.93,611,611.81,4374.861248
2016/9/16 8:00,611.81,614.22,609.54,610.01,3703.332128
2016/9/17 8:00,610,610.75,604.96,607.69,3566.49932
2016/9/18 8:00,607.98,616.34,607.18,613.03,2932.957932
2016/9/19 8:00,613.03,615.05,608.6,609.79,2956.9664
2016/9/20 8:00,609.79,612.01,600.01,600.14,3414.859851
2016/9/21 8:00,600.13,601.18,591,597.43,7658.451694
2016/9/22 8:00,597.43,598.7,595.92,597.08,2333.425311
2016/9/23 8:00,597.08,603.99,595.95,603.29,1957.411008
2016/9/24 8:00,603.28,606,601,602.55,943.403307
2016/9/25 8:00,603.01,603.99,597.3,600.36,1385.718045
2016/9/26 8:00,600.24,610.1,599.86,609.14,3113.730873
2016/9/27 8:00,608.94,609.91,602.01,605.53,3196.800567
2016/9/28 8:00,605.5,605.77,603.07,603.76,2052.84259
2016/9/29 8:00,604.01,607.96,603.04,604.6,3144.330702
2016/9/30 8:00,604.6,613.27,603.99,611.1,2363.9077
2016/10/1 8:00,611.1,616.87,611.1,614.09,1900.060052
2016/10/2 8:00,614.08,614.21,575,609.09,4967.641681
2016/10/3 8:00,608.98,618,608.91,612.67,3284.722178
2016/10/4 8:00,612.68,614.11,609.63,610.98,4006.496963
2016/10/5 8:00,610.71,617.28,610,614.09,3411.107041
2016/10/6 8:00,614.3,615.9,612.68,613.51,3075.057597
2016/10/7 8:00,613.95,621.71,613,620.13,4853.354653
2016/10/8 8:00,619.99,622.87,617.91,620.5,3113.236697
2016/10/9 8:00,620.7,620.91,614.01,616.56,2735.938973
2016/10/10 8:00,616.55,620,615.91,618.87,3178.066558
2016/10/11 8:00,618.87,646.86,618.06,641.87,12434.74757
2016/10/12 8:00,642,644.07,636.91,637.63,3854.247786
2016/10/13 8:00,637.62,644.29,636.38,637.01,5009.933792
2016/10/14 8:00,637.01,645.4,636.72,643,6637.090713
2016/10/15 8:00,642.74,645.69,637.91,640.2,2402.262426
2016/10/16 8:00,640.42,645.8,639.82,644.18,2389.290656
2016/10/17 8:00,644.17,644.56,637.58,639.79,5018.031772
2016/10/18 8:00,639.71,641.98,632.93,638.68,6087.911737
2016/10/19 8:00,638.69,644,627.84,631.77,8991.461845
2016/10/20 8:00,631.56,633.61,628,632.46,3336.853393
2016/10/21 8:00,632.46,639,632,636.73,7218.712387
2016/10/22 8:00,635.91,672.2,635.06,664.99,10094.58498
2016/10/23 8:00,664.99,671.4,656.04,659.03,5729.983524
2016/10/24 8:00,658.36,659.41,654.01,654.65,5695.450238
2016/10/25 8:00,654.35,670,652.6,659.52,5525.770698
2016/10/26 8:00,659.49,685.84,658.46,678.7,11694.72076
2016/10/27 8:00,678.7,690.92,676.69,688.67,12929.47409
2016/10/28 8:00,688.29,695.34,681.08,693.47,10104.62726
2016/10/29 8:00,693.32,724,691.42,714.51,15281.35978
2016/10/30 8:00,714.74,716.66,696.96,702.55,12196.45481
2016/10/31 8:00,702.57,709,687.6,701.02,8567.859717
