candle_end_time,open,high,low,close,volume
2021-11-07 08:00:00,4518.0,4637.98,4502.37,4612.59,243596.5952
2021-11-08 08:00:00,4612.59,4822.97,4612.0,4807.98,391102.31806
2021-11-09 08:00:00,4807.98,4838.28,4713.89,4732.33,311267.57998
2021-11-10 08:00:00,4732.33,4868.0,4461.93,4628.78,553596.99163
2021-11-11 08:00:00,4628.68,4779.0,4576.47,4719.0,303688.9765
2021-11-12 08:00:00,4719.0,4809.71,4507.85,4665.46,461580.0415
2021-11-13 08:00:00,4665.47,4707.6,4584.08,4644.28,220720.6611
2021-11-14 08:00:00,4644.27,4696.05,4514.12,4626.5,245309.0674
2021-11-15 08:00:00,4626.5,4772.01,4540.0,4563.78,375421.6601
2021-11-16 08:00:00,4563.77,4563.77,4103.0,4209.76,735857.063
2021-11-17 08:00:00,4209.59,4299.91,4063.48,4287.8,472852.1842
2021-11-18 08:00:00,4288.07,4344.81,3956.44,3996.9,576945.1837
2021-11-19 08:00:00,3996.9,4308.97,3973.01,4294.76,420045.0897
2021-11-20 08:00:00,4294.75,4435.88,4199.86,4412.17,365584.578
2021-11-21 08:00:00,4412.17,4451.0,4242.41,4258.31,340206.3203
2021-11-22 08:00:00,4259.7,4320.0,4022.74,4085.97,518501.3338
2021-11-23 08:00:00,4086.28,4385.59,4059.62,4339.44,502811.7902
2021-11-24 08:00:00,4339.45,4373.94,4167.65,4269.36,448727.0306
2021-11-25 08:00:00,4270.1,4550.0,4248.27,4524.85,445868.2434
2021-11-26 08:00:00,4524.48,4551.0,3913.0,4041.2,720245.1612
2021-11-27 08:00:00,4041.2,4183.66,4028.34,4095.29,275326.5202
2021-11-28 08:00:00,4095.29,4298.51,3964.0,4294.78,346471.3551
2021-11-29 08:00:00,4294.77,4458.92,4276.89,4444.53,406881.2284
2021-11-30 08:00:00,4444.54,4753.0,4346.36,4630.26,743024.4662
2021-12-01 08:00:00,4630.25,4778.75,4523.99,4582.95,508198.3105
2021-12-02 08:00:00,4582.95,4634.83,4433.0,4511.21,451861.9545
2021-12-03 08:00:00,4511.35,4654.88,4032.5,4215.73,677974.8659
2021-12-04 08:00:00,4215.01,4238.59,3503.68,4117.25,1111773.1451
2021-12-05 08:00:00,4117.25,4248.19,4031.39,4196.44,536325.4413
2021-12-06 08:00:00,4196.44,4376.15,3921.0,4347.59,726742.9638
2021-12-07 08:00:00,4347.57,4425.0,4255.92,4306.4,420749.751
2021-12-08 08:00:00,4306.4,4450.49,4222.95,4436.91,429403.9351
2021-12-09 08:00:00,4436.91,4488.0,4076.16,4105.64,462173.711
2021-12-10 08:00:00,4105.64,4231.08,3887.37,3897.94,563236.5671
2021-12-11 08:00:00,3898.31,4097.08,3828.22,4089.37,427853.4343
2021-12-12 08:00:00,4089.68,4173.63,3986.25,4130.0,260535.5157
2021-12-13 08:00:00,4130.0,4142.75,3671.45,3781.93,533467.2307
2021-12-14 08:00:00,3781.92,3882.74,3685.0,3858.99,395145.7462
2021-12-15 08:00:00,3858.99,4092.22,3643.73,4019.08,542068.0573
2021-12-16 08:00:00,4019.54,4113.43,3942.11,3958.11,368780.031
2021-12-17 08:00:00,3959.11,3994.1,3700.0,3875.42,463370.9225
2021-12-18 08:00:00,3875.43,3996.93,3767.01,3959.93,339593.2543
2021-12-19 08:00:00,3959.93,4032.43,3884.0,3924.14,306006.323
2021-12-20 08:00:00,3924.14,3983.37,3753.0,3944.73,366916.4771
2021-12-21 08:00:00,3944.72,4063.0,3913.21,4014.15,340826.3553
2021-12-22 08:00:00,4014.41,4074.87,3933.4,3979.51,303191.8076
2021-12-23 08:00:00,3979.51,4150.0,3893.23,4111.41,380207.8166
2021-12-24 08:00:00,4111.41,4134.84,4017.17,4046.36,230833.1661
2021-12-25 08:00:00,4046.35,4137.91,4018.62,4094.83,208126.8805
2021-12-26 08:00:00,4094.36,4105.0,4000.0,4063.56,189309.255
2021-12-27 08:00:00,4063.57,4127.46,4031.0,4037.23,222140.3923
2021-12-28 08:00:00,4037.22,4037.23,3759.36,3792.75,358064.7163
2021-12-29 08:00:00,3792.75,3827.78,3604.2,3630.19,302753.6375
2021-12-30 08:00:00,3630.18,3769.1,3585.0,3709.27,249263.7305
2021-12-31 08:00:00,3709.27,3815.0,3622.29,3676.23,268014.2942
2022-01-01 08:00:00,3676.22,3776.45,3673.46,3765.54,154143.8968
2022-01-02 08:00:00,3765.54,3857.44,3717.3,3828.27,154791.4263
2022-01-03 08:00:00,3828.11,3853.09,3680.0,3765.89,236245.8586
2022-01-04 08:00:00,3765.89,3900.73,3713.11,3785.11,288258.5549
2022-01-05 08:00:00,3785.1,3848.0,3415.0,3540.63,397942.0363
2022-01-06 08:00:00,3539.82,3550.43,3300.0,3406.81,496745.7413
2022-01-07 08:00:00,3406.81,3416.76,3064.42,3199.24,669631.7262
2022-01-08 08:00:00,3198.68,3250.0,3000.0,3080.95,400692.1061
2022-01-09 08:00:00,3080.98,3211.72,3057.35,3151.97,275874.1643
2022-01-10 08:00:00,3151.97,3185.0,2928.83,3082.68,529818.3866
2022-01-11 08:00:00,3082.87,3263.54,3051.8,3239.72,362446.7087
2022-01-12 08:00:00,3239.73,3411.43,3206.2,3371.26,370465.8015
2022-01-13 08:00:00,3371.6,3410.0,3233.43,3240.61,336234.8799
2022-01-14 08:00:00,3240.61,3342.79,3188.0,3307.42,285326.3505
2022-01-15 08:00:00,3307.42,3371.64,3261.0,3326.04,203100.3778
2022-01-16 08:00:00,3326.51,3393.6,3269.62,3346.88,210782.2277
2022-01-17 08:00:00,3346.89,3357.57,3141.1,3209.67,284063.6548
2022-01-18 08:00:00,3209.68,3243.87,3082.0,3159.85,299134.2728
2022-01-19 08:00:00,3159.85,3174.87,3000.0,3084.02,332996.5703
2022-01-20 08:00:00,3084.02,3273.37,2987.15,3001.48,357596.7062
2022-01-21 08:00:00,3001.48,3034.12,2403.0,2568.15,1022021.70024
2022-01-22 08:00:00,2567.47,2626.0,2300.0,2412.18,1081357.54893
2022-01-23 08:00:00,2412.18,2556.78,2370.8,2539.01,580497.7613
2022-01-24 08:00:00,2539.0,2539.75,2159.0,2439.29,1123134.70389
2022-01-25 08:00:00,2439.56,2506.55,2348.96,2458.83,510152.954
2022-01-26 08:00:00,2459.04,2722.0,2402.03,2462.99,806441.62289
2022-01-27 08:00:00,2463.0,2521.0,2316.43,2424.25,599481.7159
2022-01-28 08:00:00,2424.02,2558.98,2357.88,2544.99,485149.8065
2022-01-29 08:00:00,2544.99,2636.66,2520.01,2601.43,376666.8246
2022-01-30 08:00:00,2601.43,2640.0,2542.5,2601.68,290770.0859
2022-01-31 08:00:00,2601.67,2706.77,2476.07,2686.94,444584.851
2022-02-01 08:00:00,2686.94,2813.0,2673.52,2787.23,390034.27362
2022-02-02 08:00:00,2787.48,2810.88,2612.72,2680.67,447852.1228
2022-02-03 08:00:00,2680.25,2726.64,2576.05,2695.46,405043.3931
2022-02-04 08:00:00,2695.21,2995.0,2671.4,2994.99,664002.9328
2022-02-05 08:00:00,2994.99,3060.47,2958.01,3012.65,356803.3071
2022-02-06 08:00:00,3012.64,3074.56,2950.21,3054.99,249394.5966
2022-02-07 08:00:00,3055.0,3186.0,2991.8,3139.77,455070.2529
2022-02-08 08:00:00,3139.77,3232.87,3025.21,3116.69,514773.5837
2022-02-09 08:00:00,3116.69,3269.7,3055.0,3243.94,370267.8913
2022-02-10 08:00:00,3243.6,3283.66,3056.74,3072.49,578212.8383
2022-02-11 08:00:00,3072.36,3138.62,2879.0,2927.54,462025.8751
2022-02-12 08:00:00,2927.54,2985.98,2858.3,2918.88,336250.3131
2022-02-13 08:00:00,2918.58,2954.4,2836.7,2871.13,242751.3547
2022-02-14 08:00:00,2871.14,2964.97,2829.01,2929.75,381778.238
2022-02-15 08:00:00,2929.75,3196.19,2912.06,3183.52,448971.754
2022-02-16 08:00:00,3183.53,3186.77,3044.03,3122.3,319997.6244
2022-02-17 08:00:00,3122.31,3160.0,2851.55,2891.87,488693.2624
2022-02-18 08:00:00,2891.88,2943.97,2750.0,2779.48,502977.4069
2022-02-19 08:00:00,2779.3,2830.96,2694.45,2763.63,293838.0025
2022-02-20 08:00:00,2763.63,2764.64,2576.0,2621.99,386384.904
2022-02-21 08:00:00,2621.99,2759.51,2558.0,2568.02,761838.9858
2022-02-22 08:00:00,2568.03,2665.74,2500.0,2636.29,692639.4942
2022-02-23 08:00:00,2636.28,2753.55,2575.83,2579.71,504470.1412
2022-02-24 08:00:00,2579.7,2740.0,2300.0,2596.2,1395732.7753
2022-02-25 08:00:00,2596.26,2834.97,2571.72,2768.49,679394.1762
2022-02-26 08:00:00,2768.05,2878.0,2727.5,2779.47,418485.2529
2022-02-27 08:00:00,2779.47,2836.33,2557.98,2616.79,650198.7785
2022-02-28 08:00:00,2616.79,2951.6,2568.62,2920.95,733794.4488
2022-03-01 08:00:00,2920.83,3037.94,2854.09,2976.33,673901.6976
2022-03-02 08:00:00,2976.33,3043.91,2914.21,2947.3,614623.7461
2022-03-03 08:00:00,2947.31,2970.97,2785.0,2833.99,446192.2353
2022-03-04 08:00:00,2834.0,2836.17,2573.0,2622.1,556178.7588
2022-03-05 08:00:00,2622.11,2685.12,2589.38,2665.15,268730.3036
2022-03-06 08:00:00,2665.16,2676.29,2535.0,2551.29,336487.9099
2022-03-07 08:00:00,2551.3,2649.0,2445.0,2491.12,619728.8489
2022-03-08 08:00:00,2491.12,2624.0,2480.15,2575.97,560719.3074
2022-03-09 08:00:00,2575.98,2775.85,2567.7,2726.98,562771.7403
2022-03-10 08:00:00,2726.98,2733.25,2550.27,2606.7,559004.7675
2022-03-11 08:00:00,2606.69,2676.78,2522.57,2556.86,494583.6568
2022-03-12 08:00:00,2556.86,2616.79,2553.39,2568.8,219236.5711
2022-03-13 08:00:00,2568.8,2603.32,2493.0,2515.65,316942.1601
2022-03-14 08:00:00,2515.66,2609.6,2498.67,2589.41,386630.1912
2022-03-15 08:00:00,2589.42,2669.0,2507.0,2617.73,461202.3014
2022-03-16 08:00:00,2617.74,2788.0,2603.38,2773.81,666224.7217
2022-03-17 08:00:00,2773.8,2836.0,2746.42,2811.92,379312.541
2022-03-18 08:00:00,2811.91,2984.0,2765.59,2938.92,556535.7966
2022-03-19 08:00:00,2938.84,2987.7,2890.86,2950.84,325971.5398
2022-03-20 08:00:00,2950.85,2964.17,2817.21,2861.38,377608.8214
2022-03-21 08:00:00,2861.39,2960.57,2829.81,2890.03,450223.9073
2022-03-22 08:00:00,2890.03,3052.85,2886.43,2969.64,564868.9839
2022-03-23 08:00:00,2969.64,3045.2,2920.65,3036.0,453962.7298
2022-03-24 08:00:00,3035.99,3129.11,2999.11,3110.76,577171.5239
2022-03-25 08:00:00,3110.75,3193.28,3076.0,3102.14,489099.5572
2022-03-26 08:00:00,3102.13,3116.94,3086.8,3087.06,12209.3483
