candle_time,open,close,high,low,volume,ma,week,bias,invest_rate,smart_invest,normal_invest,si_share,ni_share,smart_share,normal_share,smart_capital,normal_capital,smart_invest_all,normal_invest_all,smart_rate,normal_rate
2014-01-24 08:00:00,811.01,778.0,812.7689,767.23,11262.94239146022,319.57380069960004,4,1.4344924342885086,0.3999999999999999,399.9999999999999,1000.0,0.5133687643342183,1.283421910835546,299.2204768308665,294.72791222717984,232793.53097441414,229298.3157127459,35900.0,43000.0,6.484499470039391,5.332518970063858
2014-01-25 08:00:00,778.13,805.4,817.0,774.38,4713.798033810023,322.3230406996,5,1.4987354247213747,0.3999999999999999,,,0.0,,299.2204768308665,294.72791222717984,240992.1720395799,237373.86050777065,35900.0,,,
2014-01-26 08:00:00,806.81,815.0,836.7318,794.64,7513.570533680044,325.1150406996,6,1.5068049704690354,0.3999999999999999,,,0.0,,299.2204768308665,294.72791222717984,243864.6886171562,240203.24846515158,35900.0,,,
2014-01-27 08:00:00,815.0,750.0,824.9999,726.5,15629.68186936023,327.63860069960003,0,1.2891075666864047,0.3999999999999999,,,0.0,,299.2204768308665,294.72791222717984,224415.35762314987,221045.9341703849,35900.0,,,
2014-01-28 08:00:00,748.123,784.0001,814.5,741.214,13647.500264350228,330.27928109960004,1,1.373748959940283,0.3999999999999999,,,0.0,,299.2204768308665,294.72791222717984,234588.88375744704,231066.71265890021,35900.0,,,
2014-01-29 08:00:00,785.0,791.56,805.0,781.4417,3865.881678760033,332.9307210996,2,1.377551694195249,0.3999999999999999,,,0.0,,299.2204768308665,294.72791222717984,236850.9606402407,233294.82620254645,35900.0,,,
2014-01-30 08:00:00,792.69,801.5,812.65489,770.0,8205.382344480058,335.6208410996,3,1.3881115289921584,0.3999999999999999,,,0.0,,299.2204768308665,294.72791222717984,239825.21217993952,236224.42165008464,35900.0,,,
2014-01-31 08:00:00,799.5,803.5,809.6746,793.0,3912.044572699998,338.3138810996,4,1.3750133969922702,0.3999999999999999,399.9999999999999,1000.0,0.4970764140037608,1.2426910350094025,299.71755324487026,295.97060326218923,240823.05403225325,237812.37972116904,36300.0,44000.0,6.63424391273425,5.404826811844751
2014-02-01 08:00:00,803.58,812.5211,829.0,801.0,4537.374390300001,341.0589654996,5,1.382347869993035,0.3999999999999999,,,0.0,,299.71755324487026,295.97060326218923,243526.83605183056,240482.36013025758,36300.0,,,
2014-02-02 08:00:00,815.52,814.222,827.2,811.0,3149.537158990005,343.8138534996,6,1.3682059105886124,0.3999999999999999,,,0.0,,299.71755324487026,295.97060326218923,244036.62563814476,240985.77652934624,36300.0,,,
2014-02-03 08:00:00,814.222,806.01,815.2,798.5,3446.6951527200026,346.5164934996,0,1.326036466142788,0.3999999999999999,,,0.0,,299.71755324487026,295.97060326218923,241575.34509089787,238555.26593535714,36300.0,,,
2014-02-04 08:00:00,806.01,802.69,814.4,795.2,3363.6333192200004,349.22045349959996,1,1.2985194365224073,0.3999999999999999,,,0.0,,299.71755324487026,295.97060326218923,240580.28281412492,237572.64353252668,36300.0,,,
2014-02-05 08:00:00,800.0,778.03,807.48,777.85,5215.2801681800165,351.82097349960003,2,1.211437232581259,0.3999999999999999,,,0.0,,299.71755324487026,295.97060326218923,233189.2479511064,230274.00845608106,36300.0,,,
2014-02-06 08:00:00,782.0,763.11,829.0,678.03,21114.519128129985,354.3583334996,3,1.1534981058964184,0.3999999999999999,,,0.0,,299.71755324487026,295.97060326218923,228717.46205669295,225858.12705540922,36300.0,,,
2014-02-07 08:00:00,763.99,702.0,764.0,620.0,42788.42467523951,356.67113349960005,4,0.9681996496663142,0.3999999999999999,399.9999999999999,1000.0,0.5689471490769542,1.4223678726923858,300.2865003939472,297.39297113488163,210801.12327655096,208769.86573668692,36700.0,45000.0,5.743899816799754,4.639330349704154
2014-02-08 08:00:00,702.0,680.49,723.97,667.0,11122.256599310113,358.9006934996,5,0.8960398024440108,0.3999999999999999,,,0.0,,300.2865003939472,297.39297113488163,204341.96065307714,202372.9429275756,36700.0,,,
2014-02-09 08:00:00,680.49,689.0,728.89934978,666.53,12068.699384190068,361.17497349959996,6,0.9076626304528909,0.3999999999999999,,,0.0,,300.2865003939472,297.39297113488163,206897.39877142964,204903.75711193343,36700.0,,,
2014-02-10 08:00:00,686.11000001,686.8313,703.0,200.0,41511.80312123953,363.43753869960005,0,0.8898193688453897,0.3999999999999999,,,0.0,,300.2865003939472,297.39297113488163,206246.1674380253,204258.80097543323,36700.0,,,
2014-02-11 08:00:00,686.0,674.5,721.35,631.2,39535.07122796955,365.6584186996,1,0.8446177238274476,0.3999999999999999,,,0.0,,300.2865003939472,297.39297113488163,202543.2445157174,200591.55903047766,36700.0,,,
2014-02-12 08:00:00,674.5,652.05,684.9,642.0,12849.018104100149,367.82233869960004,2,0.7727308306103948,0.3999999999999999,,,0.0,,300.2865003939472,297.39297113488163,195801.81258187327,193915.08682849957,36700.0,,,
2014-02-13 08:00:00,652.01,605.5,658.9899,603.43,17145.878630940228,369.8078186996,3,0.6373369338949971,0.3999999999999999,,,0.0,,300.2865003939472,297.39297113488163,181823.47598853504,180071.44402217082,36700.0,,,
2014-02-14 08:00:00,605.6,668.0,710.0,535.0,53681.715135878905,372.0798186996,4,0.7953137107371905,0.3999999999999999,399.9999999999999,1000.0,0.5979055369042243,1.4947638422605611,300.88440593085147,298.8877349771422,200990.7831618088,199657.006964731,37100.0,46000.0,5.41754132511614,4.340369716624587
2014-02-15 08:00:00,668.51,651.92,670.99,633.3,10825.1136829301,374.27077869960004,5,0.7418404991837441,0.3999999999999999,,,0.0,,300.88440593085147,298.8877349771422,196152.56191444068,194850.89218629853,37100.0,,,
2014-02-16 08:00:00,654.78,621.0,670.9999,585.0,16745.73151299008,376.3253386996,6,0.6501679162659584,0.3999999999999999,,,0.0,,300.88440593085147,298.8877349771422,186849.21608305877,185609.2834208053,37100.0,,,
2014-02-17 08:00:00,622.19,630.0,664.0,611.0,15689.952436450109,378.41861869959996,0,0.6648229470445609,0.3999999999999999,,,0.0,,300.88440593085147,298.8877349771422,189557.17573643642,188299.2730355996,37100.0,,,
2014-02-18 08:00:00,630.0,627.95,651.3,611.304999,8466.246149790133,380.5224186996,1,0.6502312850474378,0.3999999999999999,,,0.0,,300.88440593085147,298.8877349771422,188940.3627042782,187686.55317889646,37100.0,,,
2014-02-19 08:00:00,627.95,621.75,636.85,617.89,4709.120405240045,382.6134186996,2,0.6250083494540282,0.3999999999999999,,,0.0,,300.88440593085147,298.8877349771422,187074.8793875069,185833.44922203815,37100.0,,,
2014-02-20 08:00:00,624.0,561.2,629.0,561.0,25273.82887190948,384.46053869959997,3,0.4597076774074238,0.5,,,0.0,,300.88440593085147,298.8877349771422,168856.32860839387,167735.79686917222,37100.0,,,
2014-02-21 08:00:00,561.4,580.0,588.48969696,530.0,28461.845583439663,386.3845386996,4,0.5010952610889252,0.3999999999999999,399.9999999999999,1000.0,0.6886222390552101,1.7215555976380257,301.5730281699067,300.60929057478023,174912.35633854588,174353.38853337255,37500.0,47000.0,4.664329502361223,3.7096465645398413
2014-02-22 08:00:00,580.99,608.7,619.0,562.0,14729.974858170155,388.4173786996,5,0.5671286440320824,0.3999999999999999,,,0.0,,301.5730281699067,300.60929057478023,183567.50224702223,182980.87517286875,37500.0,,,
2014-02-23 08:00:00,610.26,607.15175,644.93,601.0,15800.308571280137,390.4295056996,6,0.5550867471249677,0.3999999999999999,,,0.0,,301.5730281699067,300.60929057478023,183100.59180615816,182515.4568387363,37500.0,,,
2014-02-24 08:00:00,606.1111,535.9999,614.89,531.1,34116.36009537961,392.1535452996,0,0.366811307521148,0.6,,,0.0,,301.5730281699067,300.60929057478023,161643.11294176718,161126.54968715316,37500.0,,,
2014-02-25 08:00:00,533.01,534.6,549.0,400.0,94547.09799394153,393.8737452996,1,0.3572877257745541,0.6,,,0.0,,301.5730281699067,300.60929057478023,161220.94085963213,160705.72674127753,37500.0,,,
2014-02-26 08:00:00,534.69,584.0,609.0,526.7501,37713.73100514951,395.8045852996,2,0.47547557984440114,0.5,,,0.0,,301.5730281699067,300.60929057478023,176118.6484512255,175555.82569567167,37500.0,,,
2014-02-27 08:00:00,586.49,583.89,601.2,568.75,12035.795728819672,397.7392252996,3,0.46802216844511774,0.5,,,0.0,,301.5730281699067,300.60929057478023,176085.47541812682,175522.75867370842,37500.0,,,
2014-02-28 08:00:00,582.01,554.25,591.18,545.0,15293.342383790095,399.5546252996,4,0.38716952552959194,0.6,600.0,1000.0,1.0809225944574343,1.8015376574290571,302.65395076436414,302.41082823220927,167745.95221114883,167611.201547702,38100.0,48000.0,4.402780897930415,3.4919000322437914
2014-03-01 08:00:00,552.26,568.75,577.25,540.2044,8617.721637510076,401.43490529959996,5,0.4167925920032514,0.5,,,0.0,,302.65395076436414,302.41082823220927,172134.4344972321,171996.15855706902,38100.0,,,
2014-03-02 08:00:00,566.5,565.37191,572.24,555.161,3126.218596840009,403.30607293959997,6,0.40184328462782987,0.5,,,0.0,,302.65395076436414,302.41082823220927,171112.0422126945,170974.58756232605,38100.0,,,
2014-03-03 08:00:00,566.0,680.98,719.25,563.0,50919.54169329012,405.63523293960003,0,0.67879894225411,0.3999999999999999,,,0.0,,302.65395076436414,302.41082823220927,206101.2873915167,205935.72580956988,38100.0,,,
2014-03-04 08:00:00,680.98,672.0,703.85,658.5,25025.608161719527,407.93799293959995,1,0.6473091784306974,0.3999999999999999,,,0.0,,302.65395076436414,302.41082823220927,203383.4549136527,203220.07657204464,38100.0,,,
2014-03-05 08:00:00,672.59999999,669.61,678.9999,651.21,8381.318000060102,410.2572729396,2,0.6321709428868142,0.3999999999999999,,,0.0,,302.65395076436414,302.41082823220927,202660.11197132588,202497.31469256966,38100.0,,,
2014-03-06 08:00:00,669.61,668.0,676.43,648.7,7057.99015509007,412.5740729396,3,0.6191031957982339,0.3999999999999999,,,0.0,,302.65395076436414,302.41082823220927,202172.83911059523,202010.4332591158,38100.0,,,
2014-03-07 08:00:00,667.0,631.01,669.0,616.23,17234.696282309902,414.73991293959995,4,0.5214595468459199,0.3999999999999999,399.9999999999999,1000.0,0.6329549431102863,1.5823873577757164,303.28690570747443,303.99321558998497,191377.07037047343,191822.7589694364,38500.0,49000.0,4.970832996635673,3.914750183049722
2014-03-08 08:00:00,632.99999999,616.8001,639.999,600.6,10971.437405330073,416.87311333959997,5,0.4795871459753565,0.5,,,0.0,,303.28690570747443,303.99321558998497,187067.3937690608,187503.0457752243,38500.0,,,
2014-03-09 08:00:00,616.9,638.5,654.999,610.25,8290.108668070057,419.07639333960003,6,0.5235885632016244,0.3999999999999999,,,0.0,,303.28690570747443,303.99321558998497,193648.68929422242,194099.6681542054,38500.0,,,
2014-03-10 08:00:00,638.52,626.9801,648.3,606.0,11575.115673160057,421.2747057396,0,0.48829277300012275,0.5,,,0.0,,303.28690570747443,303.99321558998497,190154.85446916288,190597.69670993034,38500.0,,,
2014-03-11 08:00:00,626.9801,634.01,641.9999,615.31,3634.080820000008,423.4931457396,1,0.4970962490850888,0.5,,,0.0,,303.28690570747443,303.99321558998497,192286.93108759588,192734.73861620636,38500.0,,,
2014-03-12 08:00:00,634.01,636.2296,654.0,631.0,7287.424688260084,425.77006413960004,2,0.4943032720858346,0.5,,,0.0,,303.28690570747443,303.99321558998497,192960.10670350416,193409.4819575299,38500.0,,,
2014-03-13 08:00:00,636.10235,644.18,648.0,634.5001,3312.9606755300283,428.08230413959996,3,0.5048040850339129,0.3999999999999999,,,0.0,,303.28690570747443,303.99321558998497,195371.35891864085,195826.3496187565,38500.0,,,
2014-03-14 08:00:00,643.1,627.98,645.0,623.5,5526.435395300013,430.2983041396,4,0.459406169995657,0.5,500.0,1000.0,0.7950111839788327,1.5900223679576655,304.08191689145326,305.58323795794263,190957.36216949482,191900.1617728288,39000.0,50000.0,4.896342619730636,3.838003235456576
2014-03-15 08:00:00,628.89,635.45,639.8899,626.3,1735.629361430003,432.5427041396,5,0.46910349872625107,0.5,,,0.0,,304.08191689145326,305.58323795794263,193228.85408867398,194182.86856037466,39000.0,,,
2014-03-16 08:00:00,635.45,633.0,638.0,628.5801,1902.571185060003,434.7747841396,6,0.4559262015451952,0.5,,,0.0,,304.08191689145326,305.58323795794263,192483.85339228992,193434.1896273777,39000.0,,,
2014-03-17 08:00:00,632.0,623.8,632.5,619.2,3761.843688019992,436.92550413960004,0,0.42770333635798136,0.5,,,0.0,,304.08191689145326,305.58323795794263,189686.29975688853,190622.8238381646,39000.0,,,
2014-03-18 08:00:00,623.8,615.5999,623.8,600.0,7736.268284850014,439.03590373960003,1,0.4021630002386394,0.5,,,0.0,,304.08191689145326,305.58323795794263,187192.79763018695,188117.0107285857,39000.0,,,
2014-03-19 08:00:00,615.5999,609.0,622.2,605.9841,3436.667901929993,441.1111037396,2,0.38060455707664387,0.6,,,0.0,,304.08191689145326,305.58323795794263,185185.88738689505,186100.19191638706,39000.0,,,
2014-03-20 08:00:00,608.9841,586.5551,609.0,584.0,8100.060636100053,443.0909241396,3,0.32378044334575506,0.6,,,0.0,,304.08191689145326,305.58323795794263,178360.79917045808,179241.40669874486,39000.0,,,
2014-03-21 08:00:00,588.8294,570.9999,605.96,555.5,19202.284553409834,445.01464373960005,4,0.2831036192465616,0.7,700.0,1000.0,1.2240835289831722,1.748690755690246,305.3060004204364,307.33192871363286,174329.69570946918,175486.5005622915,39700.0,51000.0,4.391176214344312,3.4409117757312058
2014-03-22 08:00:00,570.9798,563.0,574.24,550.09,6731.315742180033,446.89088373960004,5,0.2598153609417906,0.7,,,0.0,,305.3060004204364,307.33192871363286,171887.2782367057,173027.8758657753,39700.0,,,
2014-03-23 08:00:00,563.0,558.0,571.0,555.0,4833.223373840042,448.7564837396,6,0.2434360732797584,0.7,,,0.0,,305.3060004204364,307.33192871363286,170360.74823460352,171491.21622220715,39700.0,,,
2014-03-24 08:00:00,557.8884,585.6587,590.0,550.5,9275.287687320237,450.7331985396,0,0.29934671308340705,0.7,,,0.0,,305.3060004204364,307.33192871363286,178805.11530843223,179991.61783891887,39700.0,,,
2014-03-25 08:00:00,584.9899,583.9899,586.0,568.55,4902.034030560133,452.7280781396,1,0.28993523529575543,0.7,,,0.0,,305.3060004204364,307.33192871363286,178295.62065493062,179478.7423162816,39700.0,,,
2014-03-26 08:00:00,583.89,576.6,593.25,566.51,7649.230713540164,454.68835813960004,2,0.26812131799286193,0.7,,,0.0,,305.3060004204364,307.33192871363286,176039.43984242366,177207.5900962807,39700.0,,,
2014-03-27 08:00:00,577.9999,474.0,579.4799,465.0,41023.55166030982,456.2443581396,3,0.03891695654670905,0.9,,,0.0,,305.3060004204364,307.33192871363286,144715.04419928687,145675.33421026196,39700.0,,,
2014-03-28 08:00:00,475.0,502.25,533.36,470.0,35985.21421179936,457.9101981396,4,0.0968307804467862,0.9,900.0,1000.0,1.7892524080976593,1.9880582312196216,307.09525282853406,309.3199869448525,154238.59073313122,155355.96344305217,40600.0,52000.0,3.798980067318503,2.987614681597157
2014-03-29 08:00:00,502.4996,492.4398,507.99,485.45,4635.166855580054,459.53755733959997,5,0.07159859327033229,0.9,,,0.0,,307.09525282853406,309.3199869448525,151225.92488383275,152321.47250712576,40600.0,,,
2014-03-30 08:00:00,490.01,460.9999,491.9999,436.2,26151.13013471957,461.0337569396,6,-7.343700779028347e-05,1.1,,,0.0,,307.09525282853406,309.3199869448525,141570.88084442893,142596.4830495783,40600.0,,,
2014-03-31 08:00:00,460.6,456.9899,488.0,436.1,22069.33696583996,462.5082765396,0,-0.01193141143524494,1.1,,,0.0,,307.09525282853406,309.3199869448525,140339.4288805865,141356.10990192942,40600.0,,,
2014-04-01 08:00:00,456.3,479.9181,513.9,453.4,19999.30851216009,464.0669889396,1,0.03415694595433307,0.9,,,0.0,,307.09525282853406,309.3199869448525,147380.57025648968,148448.2604265984,40600.0,,,
2014-04-02 08:00:00,477.53,437.2203,496.2,431.2,29119.104617599827,465.4560701396,2,-0.060662588697428514,1.1,,,0.0,,307.09525282853406,309.3199869448525,134268.27857026752,135240.97748802448,40600.0,,,
2014-04-03 08:00:00,436.5301,447.9999,463.0,415.46,24590.406497779764,466.8959897396,3,-0.040471732794575534,1.1,,,0.0,,307.09525282853406,309.3199869448525,137578.642557658,138575.3232192952,40600.0,,,
2014-04-04 08:00:00,447.1161,447.0211,458.5899,430.2,10562.85726875013,468.3142341396,4,-0.045467621070114046,1.1,1100.0,1000.0,2.457048383830339,2.2336803489366717,309.5523012123644,311.55366729378915,138376.41019548246,139271.06306270364,41700.0,53000.0,3.3183791413784762,2.627755906843465
2014-04-05 08:00:00,448.001,463.99,464.5,444.395,4573.757416050061,469.7967141396,5,-0.012360056945554808,1.1,,,0.0,,309.5523012123644,311.55366729378915,143629.17223952495,144557.78608764522,41700.0,,,
2014-04-06 08:00:00,463.5,458.78,465.9998,450.0,2952.406606150046,471.2458341396,6,-0.026452932283974717,1.1,,,0.0,,309.5523012123644,311.55366729378915,142016.40475020852,142934.59148104457,41700.0,,,
2014-04-07 08:00:00,458.6,446.58,461.0,445.05,6147.4760022300925,472.63943413960004,0,-0.05513597101147314,1.1,,,0.0,,309.5523012123644,311.55366729378915,138239.8666754177,139133.63674006035,41700.0,,,
2014-04-08 08:00:00,445.222,452.3849,458.8,445.01,4860.845504760018,474.06277373959995,1,-0.04572785491802288,1.1,,,0.0,,309.5523012123644,311.55366729378915,140036.78682872537,140942.17462333408,41700.0,,,
2014-04-09 08:00:00,452.3849,442.45,455.13590891,440.0536,4167.0906067200185,475.4491737396,2,-0.06940631209861646,1.1,,,0.0,,309.5523012123644,311.55366729378915,136961.41567141062,137846.920094137,41700.0,,,
2014-04-10 08:00:00,442.4499,364.2,442.8689,357.0,45002.969549549394,476.52401373960004,3,-0.23571532703697134,1.3,,,0.0,,309.5523012123644,311.55366729378915,112738.94810154311,113467.845628398,41700.0,,,
2014-04-11 08:00:00,364.04989,421.0,433.6,340.0,38705.55691851013,477.8224937396,4,-0.11891967097423149,1.2,1200.0,1000.0,2.8460871637911302,2.3717393031592753,312.39838837615554,313.92540659694845,131519.72150636147,132162.5961773153,42900.0,54000.0,3.06572777404106,2.4474554847650984
2014-04-12 08:00:00,421.999,423.3,441.0,413.0741,10732.240828830129,479.12609373960004,5,-0.11651649632328503,1.2,,,0.0,,312.39838837615554,313.92540659694845,132238.23779962663,132884.6246124883,42900.0,,,
2014-04-13 08:00:00,422.2001,418.0,428.2,400.0,10265.683689200125,480.40689373960004,6,-0.12990424274266785,1.2,,,0.0,,312.39838837615554,313.92540659694845,130582.52634123301,131220.81995752445,42900.0,,,
2014-04-14 08:00:00,417.6,460.0,478.0,406.4,29763.39750504016,481.85889373960003,0,-0.04536368223891855,1.1,,,0.0,,312.39838837615554,313.92540659694845,143703.25865303155,144405.68703459628,42900.0,,,
2014-04-15 08:00:00,460.0,519.0,526.995,452.0,24214.573317800336,483.55789373960005,1,0.07329444254607871,0.9,,,0.0,,312.39838837615554,313.92540659694845,162134.76356722473,162927.28602381624,42900.0,,,
2014-04-16 08:00:00,519.11,531.25,547.0,495.0,29218.850766589425,485.31377373960004,2,0.09465263247411458,0.9,,,0.0,,312.39838837615554,313.92540659694845,165961.64382483263,166772.87225462886,42900.0,,,
2014-04-17 08:00:00,531.25,498.10000001,535.7499,486.1,18285.63177065997,486.93213373964,3,0.022935159741031545,0.9,,,0.0,,312.39838837615554,313.92540659694845,155605.63725328704,156366.24502907926,42900.0,,,
2014-04-18 08:00:00,499.0,480.044,503.9999,474.25,9730.4747878101,488.47630973964004,4,-0.017262474293040984,1.1,1100.0,1000.0,2.288024579607412,2.080022345097647,314.68641295576293,316.0054289420461,151063.32442093626,151696.51013105558,44000.0,55000.0,3.4332573732030967,2.7581183660191924
2014-04-19 08:00:00,480.044,504.999999,513.9899,473.83,9063.48907105015,490.11490973563997,5,0.03037061099077522,0.9,,,0.0,,314.68641295576293,316.0054289420461,158916.63822797386,159582.74129972784,44000.0,,,
2014-04-20 08:00:00,504.99999,500.9501,517.995,492.2,4760.82881705001,491.72611013564,6,0.018758389424990335,0.9,,,0.0,,314.68641295576293,316.0054289420461,157642.19003883074,158302.95122906088,44000.0,,,
2014-04-21 08:00:00,501.3551,495.39,515.646,485.0,8179.333264680068,493.31103013564,0,0.004214318629340897,0.9,,,0.0,,314.68641295576293,316.0054289420461,155892.5021141554,156545.9294436002,44000.0,,,
2014-04-22 08:00:00,499.25,489.2503,506.0,488.0,3570.3463342499863,494.87571133564,1,-0.011367321545156003,1.1,,,0.0,,314.68641295576293,316.0054289420461,153960.42194453088,154605.75091152472,44000.0,,,
2014-04-23 08:00:00,491.69999999,491.78,496.0,482.88,4187.173518740032,496.44963133564,2,-0.009406052579950397,1.1,,,0.0,,314.68641295576293,316.0054289420461,154756.4841633851,155405.14984511942,44000.0,,,
2014-04-24 08:00:00,492.08,503.7,504.96,480.16,5017.14446629004,498.0668313356401,3,0.011310065858538977,0.9,,,0.0,,314.68641295576293,316.0054289420461,158507.54620581778,159171.9345581086,44000.0,,,
2014-04-25 08:00:00,503.7,464.33566,504.96,441.3,30667.921325539613,499.52717397564004,4,-0.07044964880600504,1.1,1100.0,1000.0,2.3654277840583258,2.150388894598478,317.0518407398213,318.15581783664453,147218.4757241398,147731.09165801812,45100.0,56000.0,3.2642677544155165,2.638055208178895
2014-04-26 08:00:00,464.33566,460.0,469.19,449.8001,7835.67783029011,500.95677397564003,5,-0.08175710181659632,1.1,,,0.0,,317.0518407398213,318.15581783664453,145843.8467403178,146351.67620485649,45100.0,,,
2014-04-27 08:00:00,459.01,429.99,465.6,427.55,7849.479429970054,502.25697397563994,6,-0.14388446098340282,1.2,,,0.0,,317.0518407398213,318.15581783664453,136329.12099971576,136803.8201115788,45100.0,,,
2014-04-28 08:00:00,429.99,441.38999999,450.0,423.11,15283.03446583012,503.5808139756,0,-0.12349718706442488,1.2,,,0.0,,317.0518407398213,318.15581783664453,139943.51198097918,140430.79643173495,45100.0,,,
2014-04-29 08:00:00,441.39,446.53,454.0,434.0,7573.2009237601105,504.9303739756,1,-0.11566025136452206,1.2,,,0.0,,317.0518407398213,318.15581783664453,141573.1584455524,142066.11733859687,45100.0,,,
2014-04-30 08:00:00,446.53,449.0201,453.9899,432.0,7046.949547620213,506.29489437560005,2,-0.11312536431210808,1.2,,,0.0,,317.0518407398213,318.15581783664453,142362.64923417862,142858.35714059192,45100.0,,,
2014-05-01 08:00:00,449.0201,459.4102,463.53,448.82,5144.923167540039,507.6993351756,3,-0.09511364666037644,1.1,,,0.0,,317.0518407398213,318.15581783664453,145656.84956464943,146164.02790349643,45100.0,,,
2014-05-02 08:00:00,461.11992999,452.0,461.11992999,443.0,3751.5883235000288,509.0548951756,4,-0.11208004424732766,1.2,1200.0,1000.0,2.650890920256783,2.2090757668806527,319.70273166007803,320.36489360352516,144505.63471035528,144804.93190879337,46300.0,57000.0,3.1210720239817555,2.5404374019086555
2014-05-03 08:00:00,451.99,439.7398,451.9999,430.0,7602.430302030037,510.3640543756,5,-0.13838014995394723,1.2,,,0.0,,319.70273166007803,320.36489360352516,140586.0152796564,140877.19424023543,46300.0,,,
2014-05-04 08:00:00,439.7297,435.0413,441.4999,429.0,4220.915322710013,511.6334195756,6,-0.14970116619655766,1.2,,,0.0,,319.70273166007803,320.36489360352516,139083.8919949515,139371.95978763927,46300.0,,,
2014-05-05 08:00:00,438.58799899,432.389,444.4,425.5999,5435.54300037005,512.8909755756,0,-0.15695728606894552,1.2,,,0.0,,319.70273166007803,320.36489360352516,138235.9444397695,138522.25598033465,46300.0,,,
2014-05-06 08:00:00,431.6,429.7,435.39,419.4,6965.03137807006,514.1357755756001,1,-0.16422855515368506,1.2,,,0.0,,319.70273166007803,320.36489360352516,137376.26379433554,137660.79478143476,46300.0,,,
2014-05-07 08:00:00,430.0,440.43,453.6,424.2487,11189.817239100035,515.3974955756,2,-0.14545568463012365,1.2,,,0.0,,319.70273166007803,320.36489360352516,140806.67410504818,141098.3100898006,46300.0,,,
2014-05-08 08:00:00,440.0,438.5,450.59,437.69,3456.9212552100344,516.6402955756,3,-0.15124700153042117,1.2,,,0.0,,319.70273166007803,320.36489360352516,140189.6478329442,140480.0058451458,46300.0,,,
2014-05-09 08:00:00,438.2,454.0,456.6,438.2,3062.890604140072,517.9346555756,4,-0.12344154786195384,1.2,1200.0,1000.0,2.6392129866873697,2.199344155572808,322.3419446467654,322.564237759098,146343.2428696315,146444.1639426305,47500.0,58000.0,3.0809103762027683,2.5248993783212152
2014-05-10 08:00:00,453.99,456.09,459.65,448.2,3674.996289350084,519.2412155756,5,-0.12162211642924826,1.2,,,0.0,,322.3419446467654,322.564237759098,147016.93753394322,147118.32319954698,47500.0,,,
2014-05-11 08:00:00,456.11,437.97,458.4,430.0,10720.635024170137,520.4763755756,6,-0.15852088480357115,1.2,,,0.0,,322.3419446467654,322.564237759098,141176.10149694385,141273.45921135214,47500.0,,,
2014-05-12 08:00:00,437.45,440.0,442.0,431.8,3450.847537090018,521.7474155756,0,-0.15668005846356706,1.2,,,0.0,,322.3419446467654,322.564237759098,141830.45564457678,141928.2646140031,47500.0,,,
2014-05-13 08:00:00,440.0,438.81,440.9,434.01,2044.091982029989,523.0121355756,1,-0.16099461149774572,1.2,,,0.0,,322.3419446467654,322.564237759098,141446.86873044714,141544.41317106978,47500.0,,,
2014-05-14 08:00:00,438.81,445.0,448.0,438.47,3104.611202760023,524.3248555755999,2,-0.151289519716775,1.2,,,0.0,,322.3419446467654,322.564237759098,143442.1653678106,143541.0858027986,47500.0,,,
2014-05-15 08:00:00,444.03,447.58,451.4,444.0,1648.498046939995,525.6361355756,3,-0.14849841990053497,1.2,,,0.0,,322.3419446467654,322.564237759098,144273.80758499925,144373.30153621707,47500.0,,,
2014-05-16 08:00:00,447.58,448.6,453.0,443.4,1707.216677109995,526.9586155756,4,-0.14869975223767504,1.2,1200.0,1000.0,2.670982380642144,2.22581865053512,325.01292702740756,324.7900564096331,145800.79906449505,145700.81930536142,48700.0,59000.0,2.9938562436241285,2.469505411955278
2014-05-17 08:00:00,448.6,449.03,450.0,446.83,907.0058886999996,528.2687355756,5,-0.1499970190158267,1.2,,,0.0,,325.01292702740756,324.7900564096331,145940.5546231168,145840.47902961753,48700.0,,,
2014-05-18 08:00:00,449.04,447.4,449.11,445.5,773.0236538099991,529.5700555756,6,-0.15516371197817783,1.2,,,0.0,,325.01292702740756,324.7900564096331,145410.78355206214,145311.07123766985,48700.0,,,
2014-05-19 08:00:00,447.6,447.0,448.5,444.1,1423.9288667599997,530.8526955756,0,-0.15795850011589205,1.2,,,0.0,,325.01292702740756,324.7900564096331,145280.77838125118,145181.155215106,48700.0,,,
2014-05-20 08:00:00,446.89,491.35,498.68,446.0,21176.512576639987,532.3115755756,1,-0.07695037540994179,1.1,,,0.0,,325.01292702740756,324.7900564096331,159695.10169491672,159585.59421687323,48700.0,,,
2014-05-21 08:00:00,490.62,494.99,501.0,489.5,7206.26246587005,533.7828155755999,2,-0.07267527998961151,1.1,,,0.0,,325.01292702740756,324.7900564096331,160878.14874929647,160767.8300222043,48700.0,,,
2014-05-22 08:00:00,495.0,528.85,530.0,492.25,17215.750792069994,535.4002155755999,3,-0.012234241573021823,1.1,,,0.0,,325.01292702740756,324.7900564096331,171883.0864584445,171765.22133223448,48700.0,,,
2014-05-23 08:00:00,528.85,523.57,544.78,521.11,16725.89265600018,536.9942555755999,4,-0.024998881154157843,1.1,1100.0,1000.0,2.097813991048113,1.907103628225557,327.11074101845566,326.6971600378587,171265.37067503284,171048.83208102168,49800.0,60000.0,3.4390636681733504,2.850813868017028
