candle_end_time,coin1_open,coin1_close,coin1_pct,coin2_open,coin2_close,coin2_pct,coin1_mom,coin2_mom,pos,trade_time,strategy_pct_adjust,coin1_net,coin2_net,strategy_net,total_capital_turn,week,normal_invest,normal_invest_all,normal_pct_adjust,normal_capital,total_capital
2022-04-01 08:00:00,45510.35,46283.49,0.016988447021050623,3281.51,3455.21,0.05293294855112429,0.19264721949650787,0.3450677359078167,coin2,2022-04-01 08:00:00,0.050307180599625134,1.0,1.0,1.0503071805996251,81923.96008677076,4,,,,0.0,1.0503071805996251
2022-04-02 08:00:00,46283.49,45811.0,-0.010208607864272912,3455.2,3443.77,-0.003310942026678587,0.21265817021526678,0.3689384453322202,coin2,,-0.003310942026678587,0.9897913921357271,0.9966890579733214,1.0468296744144556,81652.71460432754,5,,,,0.0,1.0468296744144556
2022-04-03 08:00:00,45810.99,46407.35,0.013017615856453668,3443.77,3521.91,0.022690249348824132,0.16979448907360628,0.36012064524351106,coin2,,0.022690249348824132,1.0026761162565745,1.0193041812219807,1.070582500752668,83505.4350587081,6,1000.0,1000.0,0.02013989959982454,1020.1398995998245,1.070582500752668
2022-04-04 08:00:00,46407.36,46580.51,0.003731305493634096,3521.9,3519.5,-0.0006842877870245623,0.18584823498173253,0.3444854893361806,coin2,,-0.0006842877870245623,1.0064174071574983,1.0186066838195074,1.0698499142224007,83448.29330934725,0,,1000.0,,0.0,1.0698499142224007
2022-04-05 08:00:00,46580.5,45497.55,-0.023249208735584892,3519.5,3406.99,-0.031967609035374434,0.10661939971785772,0.2282708620994227,coin2,,-0.031967609035374434,0.9830189987833675,0.9860442635903461,1.03564937043801,80780.65089416479,1,,1000.0,,0.0,1.03564937043801
2022-04-06 08:00:00,45497.54,43170.47,-0.05114736947374088,3407.0,3168.51,-0.06999727031778769,0.05505096791379804,0.12681370736009567,coin2,,-0.06999727031778769,0.9327401628528877,0.9170238567265088,0.963156741501014,75126.2258370791,2,,1000.0,,0.0,0.963156741501014
2022-04-07 08:00:00,43170.47,43444.19,0.006340445216371338,3168.52,3227.19,0.018519745874243654,0.04039225518954548,0.09808705238659088,coin2,,0.018519745874243654,0.9386541507565658,0.9340069055137025,0.9809941595906774,76517.54444807283,3,,1000.0,,0.0,0.9809941595906774
2022-04-08 08:00:00,43444.2,42252.01,-0.0274416440955626,3227.2,3192.39,-0.010783375010458118,0.0012056549196668431,0.08185804720011913,coin2,,-0.010783375010458118,0.9128959376226815,0.9239351587891907,0.9704157316847419,75692.42707140987,4,,1000.0,,0.0,0.9704157316847419
2022-04-09 08:00:00,42252.02,42753.97,0.011880144873581244,3192.39,3258.57,0.020730549838835488,0.03615568859663254,0.13881064381522212,coin2,,0.020730549838835488,0.9237412736161427,0.9430888426463225,0.9905329833748224,77261.57270323615,5,,1000.0,,0.0,0.9905329833748224
2022-04-10 08:00:00,42753.96,42158.85,-0.013919643017946681,3258.57,3203.04,-0.017041217466557512,0.028208208086141662,0.10830683418511211,coin2,,-0.017041217466557512,0.9108831248464625,0.9270174605885025,0.9736530953973341,75944.94144099206,6,1000.0,2000.0,-0.01949248625093014,980.5075137490699,0.9736530953973341
2022-04-11 08:00:00,42158.85,39530.45,-0.06234515410168928,3203.04,2979.74,-0.06971502073030622,-0.06688866264927429,0.0034010856534798517,coin2,,-0.06971502073030622,0.8540939760592816,0.8623904191062193,0.9057748496675821,70650.4382740714,0,,2000.0,,0.0,0.9057748496675821
2022-04-12 08:00:00,39530.45,40074.94,0.01377393882437472,2979.75,3027.66,0.016081940035036713,-0.06547666241631833,-0.0027470355731226137,coin2,,0.016081940035036713,0.8658582142357891,0.8762593301130756,0.9203414664851806,71786.63438584408,1,,2000.0,,0.0,0.9203414664851806
2022-04-13 08:00:00,40074.95,41147.79,0.026771094354726355,3027.65,3118.28,0.029930705561390658,-0.06464140994638501,0.002417415679769608,coin2,,0.029930705561390658,0.8890381861869103,0.9024863901181115,0.947887935934487,73935.25900288999,2,,2000.0,,0.0,0.947887935934487
2022-04-14 08:00:00,41147.78,39942.38,-0.02929464741605814,3118.28,3021.98,-0.030882409533460775,-0.09863390469106703,-0.025840226424339252,coin2,,-0.030882409533460775,0.862994125983153,0.8746154358201094,0.9186148725051313,71651.96005540024,3,,2000.0,,0.0,0.9186148725051313
2022-04-15 08:00:00,39942.37,40551.9,0.015259982004077077,3021.98,3040.56,0.006148286884757548,-0.08895207887800094,-0.03320826709062008,coin2,,0.006148286884757548,0.87616340081528,0.8799928224333687,0.9242627802778979,72092.49686167603,4,,2000.0,,0.0,0.9242627802778979
2022-04-16 08:00:00,40551.9,40378.71,-0.004270823315307148,3040.57,3059.3,0.006163338332412449,-0.1377185242258011,-0.07171574651434465,coin2,,0.006163338332412449,0.8724214617350593,0.8854165159281202,0.9299593245008068,72536.82731106292,5,,2000.0,,0.0,0.9299593245008068
2022-04-17 08:00:00,40378.7,39678.12,-0.01735047999304573,3059.3,2988.06,-0.023286372699637292,-0.15797412727459081,-0.10347083038296756,coin2,,-0.023286372699637292,0.8572845306177215,0.8647983769438037,0.908303945074978,70847.70771584829,6,1000.0,3000.0,-0.02572206753081019,974.2779324691899,0.908303945074978
2022-04-18 08:00:00,39678.11,40801.13,0.028303004275403998,2988.07,3055.56,0.022589907833175937,-0.13984817054145915,-0.1014406662530033,coin2,,0.022589907833175937,0.8815482583530325,0.8843340925732445,0.9288224474787319,72448.15090334108,0,,3000.0,,0.0,0.9288224474787319
2022-04-19 08:00:00,40801.13,41493.18,0.016961540035778544,3055.56,3101.77,0.015123250729817128,-0.11844164154874681,-0.08388588778394401,coin2,,0.015123250729817128,0.8965006744305584,0.8977080987841549,0.9428692622354351,73543.80245436393,1,,3000.0,,0.0,0.9428692622354351
2022-04-20 08:00:00,41493.19,41358.19,-0.0032533057239767516,3101.74,3076.04,-0.008295263672032371,-0.09123531048109057,-0.0626144671203197,coin2,,-0.008295263672032371,0.8935840836548844,0.8902613734042214,0.9350479130969376,72933.73722156112,2,,3000.0,,0.0,0.9350479130969376
2022-04-21 08:00:00,41358.19,40480.01,-0.021233521099448538,3076.03,2983.58,-0.030058126682357855,-0.12538985283953297,-0.1364982157379725,coin2,,-0.032482981365651864,0.874610147160467,0.8635017842620275,0.904674769159818,70564.6319944658,3,,3000.0,,0.0,0.904674769159818
2022-04-22 08:00:00,40480.01,39709.18,-0.01904223837889374,2983.57,2962.39,-0.007102206074581563,-0.13319552072646312,-0.13978285425565595,coin1,2022-04-22 08:00:00,-0.02148851708617827,0.8579556122496381,0.8573690166444297,0.8852346499252929,69048.30269417285,4,,3000.0,,0.0,0.8852346499252929
2022-04-23 08:00:00,39709.19,39441.6,-0.00673849220759537,2962.39,2933.03,-0.009910916523482638,-0.1501001457743224,-0.16720472698053035,coin1,,-0.00673849220759537,0.8521742850420312,0.8488717038906464,0.8792695031348778,68583.02124452047,5,,3000.0,,0.0,0.8792695031348778
2022-04-24 08:00:00,39441.61,39450.13,0.00021626911687144812,2933.04,2921.0,-0.004101560502279278,-0.15307646910692918,-0.1700525642846995,coin1,,0.00021626911687144812,0.8523585840220779,0.845390005238466,0.8794596619738129,68597.8536339574,6,1000.0,4000.0,-0.0022782887554186892,997.7217112445813,0.8794596619738129
2022-04-25 08:00:00,39450.12,40426.08,0.024738828490552534,2920.99,3006.62,0.029311879493324255,-0.11146688118371206,-0.1175142868044814,coin1,,0.024738828490552534,0.8734449368446503,0.8701699751968766,0.9012164637157424,70294.8841698279,0,,4000.0,,0.0,0.9012164637157424
2022-04-26 08:00:00,40426.08,38112.65,-0.057226176765098224,3006.63,2809.67,-0.06550545130412222,-0.11715925260948046,-0.11325197016894384,coin1,,-0.05958311132318539,0.8234610224941983,0.8131690982603084,0.8475191828318799,66106.49626088663,1,,4000.0,,0.0,0.8475191828318799
2022-04-27 08:00:00,38112.64,39235.72,0.029467119184837465,2809.68,2888.96,0.028220395989564606,-0.09687072080294279,-0.10480634855710391,coin2,2022-04-27 08:00:00,0.025649844999590776,0.8477260465881031,0.8361170522196915,0.8692579185056974,67802.1176434444,2,,4000.0,,0.0,0.8692579185056974
2022-04-28 08:00:00,39235.72,39742.07,0.012905332182001406,2888.95,2936.93,0.0166045912715993,-0.05940403781973924,-0.08002155125157018,coin1,2022-04-28 08:00:00,0.010379383722694646,0.8586662328186574,0.850000434127014,0.8782802799958589,68505.86183967699,3,,4000.0,,0.0,0.8782802799958589
2022-04-29 08:00:00,39742.06,38596.11,-0.028834934868767537,2936.92,2817.13,-0.04079089389260204,-0.09725085179224291,-0.13547046710673705,coin1,,-0.028834934868767537,0.8339066479213214,0.8153281566098732,0.8529551253256554,66530.49977540113,4,,4000.0,,0.0,0.8529551253256554
2022-04-30 08:00:00,38596.11,37630.8,-0.025010551581493567,2817.13,2726.66,-0.032114243929105224,-0.10740449514158934,-0.14872745891403172,coin1,,-0.025010551581493567,0.8130501826893349,0.789144509306236,0.8316222471669988,64866.53527902591,5,,4000.0,,0.0,0.8316222471669988
2022-05-01 08:00:00,37630.8,38468.35,0.022257034131615505,2726.67,2824.81,0.035996420529145645,-0.026867895508399187,-0.05199446931611473,coin1,,0.022257034131615505,0.8311462683561676,0.8175508869214896,0.8501316919068055,66310.27196873083,6,1000.0,5000.0,0.019707764719816057,1019.707764719816,0.8501316919068055
2022-05-02 08:00:00,38468.35,38525.16,0.0014767984589929561,2824.81,2856.54,0.011232613874915476,-0.038672047918225205,-0.05651889578090008,coin1,,0.0014767984589929561,0.8323737038844738,0.8267341203573734,0.8513871650793545,66408.19887618965,0,,5000.0,,0.0,0.8513871650793545
2022-05-03 08:00:00,38525.16,37728.95,-0.02066727302365534,2856.54,2781.7,-0.026199528100429248,-0.08308684378918052,-0.10793770924997126,coin1,,-0.02066727302365534,0.8151708092885821,0.8050740765394867,0.8337913140898235,65035.72249900624,1,,5000.0,,0.0,0.8337913140898235
2022-05-04 08:00:00,37728.95,39690.0,0.0519773277549469,2781.7,2940.64,0.057137721537189545,-0.006318601946103342,-0.026916127836716375,coin1,,0.0519773277549469,0.8575412096192401,0.8510741749416099,0.8771295585014982,68416.10556311686,2,,5000.0,,0.0,0.8771295585014982
2022-05-05 08:00:00,39690.0,36552.97,-0.07903829680020158,2940.65,2747.97,-0.06551975080254646,-0.09861264207102505,-0.09622898413450154,coin1,,-0.08134070105820101,0.7897626129749508,0.7953120070849528,0.8057832252941161,62851.091572941055,3,,5000.0,,0.0,0.8057832252941161
2022-05-06 08:00:00,36552.97,36013.77,-0.014751195320106825,2747.96,2692.85,-0.020058443141664495,-0.10810003588524753,-0.1197823031412415,coin2,2022-05-06 08:00:00,-0.0225082970338103,0.7781126704144393,0.7793592864109562,0.7876464171143344,61436.42053491808,4,,5000.0,,0.0,0.7876464171143344
2022-05-07 08:00:00,36013.77,35472.39,-0.015032583370194197,2692.86,2635.34,-0.02135655532242786,-0.10599620143293087,-0.11804314505063485,coin1,2022-05-07 08:00:00,-0.017488861217151208,0.7664156268250298,0.7627148566946728,0.7738713782372354,60361.96750250436,5,,5000.0,,0.0,0.7738713782372354
2022-05-08 08:00:00,35472.4,34038.4,-0.040425525317014155,2635.35,2519.71,-0.04387669143260453,-0.1657485956884036,-0.1753688358271479,coin1,,-0.040425525317014155,0.7354328724994593,0.7292494522764174,0.7425872212441934,57921.80325704708,6,1000.0,6000.0,-0.04281874895760329,957.1812510423968,0.7425872212441934
2022-05-09 08:00:00,34038.39,30076.31,-0.11640059462254393,2519.71,2228.55,-0.11555298030328887,-0.27515051871174967,-0.28152313034170806,coin1,,-0.11640059462254393,0.6498280488355568,0.6449825046813363,0.6561496271322667,51179.6709163168,0,,6000.0,,0.0,0.6561496271322667
2022-05-10 08:00:00,30074.23,31017.1,0.031280100517649734,2229.0,2342.05,0.05092997689080336,-0.2500372961195837,-0.238615232571748,coin1,,0.028701900266355773,0.6701547355223212,0.6778314487397293,0.6749823682900234,52648.62472662183,1,,6000.0,,0.0,0.6749823682900234
2022-05-11 08:00:00,31017.11,29103.94,-0.061680814776365334,2342.04,2084.99,-0.10975854486454195,-0.2810293278089606,-0.30117845004994004,coin2,2022-05-11 08:00:00,-0.11198414850238059,0.6288190454090649,0.6034336552626323,0.599395042522945,46752.8133167897,2,,6000.0,,0.0,0.599395042522945
2022-05-12 08:00:00,29103.94,29029.75,-0.002549139394872224,2084.99,1960.22,-0.05984201363076069,-0.268941086166977,-0.33829779333578625,coin1,2022-05-12 08:00:00,-0.005036548024810239,0.6272160980081667,0.5673229702391461,0.596376160605445,46517.340527224704,3,,6000.0,,0.0,0.596376160605445
2022-05-13 08:00:00,29029.74,29287.05,0.00886332124803002,1960.22,2009.69,0.0252369631980085,-0.2574578617500304,-0.31480755396296667,coin1,,0.00886332124803002,0.632775315776749,0.5816404791604562,0.6016620341015577,46929.638659921504,4,,6000.0,,0.0,0.6016620341015577
2022-05-14 08:00:00,29287.05,30086.74,0.02730524241943111,2009.69,2056.48,0.023282197751891998,-0.2373475068396479,-0.29596713454296475,coin1,,0.02730524241943111,0.6500533991710652,0.5951823478167753,0.6180905617972687,48211.06382018696,5,,6000.0,,0.0,0.6180905617972687
2022-05-15 08:00:00,30086.74,31328.89,0.04128562948328729,2056.47,2145.29,0.043185443087216946,-0.22503270166189748,-0.28647783890215595,coin1,,0.04128562948328729,0.6768912629535931,0.6208855612249328,0.6436088197187476,50201.48793806232,6,1000.0,7000.0,0.0386889072152492,1038.6889072152492,0.6436088197187476
2022-05-16 08:00:00,31328.89,29874.01,-0.04643892586044385,2145.29,2023.66,-0.05669629747027205,-0.2161654988566789,-0.2797517146141718,coin1,,-0.04643892586044385,0.645457159777709,0.5856836487507272,0.613720317456701,47870.18476162267,0,,7000.0,,0.0,0.613720317456701
2022-05-17 08:00:00,29874.01,30444.93,0.019110926186340693,2023.66,2090.72,0.033137977723530554,-0.22405068646631188,-0.27630704474966783,coin1,,0.019110926186340693,0.657792443914666,0.6050920204560648,0.6254490811426736,48785.028329128545,1,,7000.0,,0.0,0.6254490811426736
2022-05-18 08:00:00,30444.93,28715.32,-0.05681110122440747,2090.72,1915.11,-0.08399498737277111,-0.2774578676953666,-0.34792112852536494,coin1,,-0.05681110122440747,0.6204225307987794,0.5542673238384931,0.5899166300831645,46013.497146486836,2,,7000.0,,0.0,0.5899166300831645
2022-05-19 08:00:00,28715.33,30319.23,0.0558555502776914,1915.11,2019.55,0.0545347264647984,-0.2144485545304955,-0.2831179249803879,coin1,,0.0558555502776914,0.6550765726612233,0.5844941407324012,0.622866748074421,48583.60634980484,3,,7000.0,,0.0,0.622866748074421
2022-05-20 08:00:00,30319.22,29201.01,-0.03688154349566264,2019.55,1959.08,-0.02994231388180535,-0.22401304250773313,-0.28150924574387715,coin1,,-0.03688154349566264,0.6309163375536287,0.5669930337085155,0.5998944610133123,46791.76795903836,4,,7000.0,,0.0,0.5998944610133123
2022-05-21 08:00:00,29201.01,29445.06,0.008357587631386831,1959.08,1975.07,0.008161994405537332,-0.23456399871582734,-0.30081315203500414,coin1,,0.008357587631386831,0.6361892761328068,0.571620827677623,0.6049081315408147,47182.83426018355,5,,7000.0,,0.0,0.6049081315408147
2022-05-22 08:00:00,29445.07,30293.94,0.0288292840972304,1975.06,2043.19,0.034489916813075006,-0.21365829499475164,-0.2847325785740791,coin1,,0.0288292840972304,0.6545301575140509,0.5913359824728454,0.6223471999177297,48543.081593582916,6,1000.0,8000.0,0.026263276499685517,1026.2632764996856,0.6223471999177297
2022-05-23 08:00:00,30293.93,29109.15,-0.03910980215845139,2043.19,1973.32,-0.03419652602058554,-0.22846646938226467,-0.29060646367329324,coin1,,-0.03910980215845139,0.6289316125469363,0.5711143461613042,0.5980073240550811,46644.57127629632,0,,8000.0,,0.0,0.5980073240550811
2022-05-24 08:00:00,29109.14,29654.58,0.018737407310072562,1973.33,1979.41,0.003086169501145264,-0.25284504913076333,-0.32687782251482667,coin1,,0.018737407310072562,0.6407161603414091,0.5728769018380938,0.6092124308603076,47518.56960710399,1,,8000.0,,0.0,0.6092124308603076
2022-05-25 08:00:00,29654.58,29542.15,-0.0037913199242747275,1979.4,1942.63,-0.01858129442611689,-0.19179891538225213,-0.2930672460034134,coin1,,-0.0037913199242747275,0.6382870003969019,0.5622321074551185,0.6069027116330711,47338.41150737955,2,,8000.0,,0.0,0.6069027116330711
2022-05-26 08:00:00,29542.14,29201.35,-0.011536059494654305,1942.64,1792.23,-0.07742081611011875,-0.18916153460190366,-0.3344486324897413,coin1,,-0.011536059494654305,0.6309236835856588,0.5187036388526313,0.5999014458442049,46792.31277584798,3,,8000.0,,0.0,0.5999014458442049
2022-05-27 08:00:00,29201.35,28629.8,-0.019572725233593657,1792.24,1727.27,-0.03624534797431134,-0.19289904063413832,-0.3445741346467629,coin1,,-0.019572725233593657,0.6185747876834699,0.4999030449668761,0.5881597396774607,45876.459694841935,4,,8000.0,,0.0,0.5881597396774607
2022-05-28 08:00:00,28629.81,29031.33,0.01402489713515287,1727.26,1792.22,0.03760269095161739,-0.14710062752655817,-0.2887197336201388,coin1,,0.01402489713515287,0.6272502354511296,0.518700744672538,0.5964086195254754,46519.87232298708,5,,8000.0,,0.0,0.5964086195254754
2022-05-29 08:00:00,29031.33,29468.1,0.015044780931497082,1792.21,1813.64,0.011951657720592479,-0.0202222280592268,-0.18617935428866306,coin1,,0.015044780931497082,0.6366870778327218,0.5249000784322806,0.6053814565518928,47219.753611047636,6,1000.0,9000.0,0.01251349718852568,1012.5134971885257,0.6053814565518928
2022-05-30 08:00:00,29468.1,31734.22,0.07690078423787083,1813.64,1998.78,0.10208200083809338,0.02312014985282329,-0.14656817745137818,coin1,,0.07690078423787083,0.6856488134321764,0.57848292867872,0.6519357653237979,50850.98969525624,0,,9000.0,,0.0,0.6519357653237979
2022-05-31 08:00:00,31734.23,31801.04,0.002105613435591014,1998.78,1941.9,-0.028457358988983272,0.0926713015488625,-0.06862862651619417,coin1,,0.002105613435591014,0.6870925247858362,0.5620208323083112,0.653308490030406,50958.06222237167,1,,9000.0,,0.0,0.653308490030406
2022-06-01 08:00:00,31801.05,29805.83,-0.06274040094286226,1941.9,1817.95,-0.06382923940470675,0.02673395396102274,-0.07257858811766027,coin1,,-0.06274040094286226,0.6439840642959294,0.5261474700524715,0.6123196534265224,47760.932967268745,2,,9000.0,,0.0,0.6123196534265224
2022-06-02 08:00:00,29805.84,30452.62,0.02170011705763586,1817.96,1834.08,0.008872631260485653,0.0397981360362345,-0.0873816359737074,coin1,,0.02170011705763586,0.6579585938744031,0.5308157825428845,0.625607061582569,48797.35080344038,3,,9000.0,,0.0,0.625607061582569
2022-06-03 08:00:00,30452.63,29700.21,-0.02470756210795655,1834.09,1775.12,-0.03214690744133297,-0.012847187830918316,-0.1368163074768537,coin1,,-0.02470756210795655,0.6417020410517876,0.5137516967130796,0.6101498362533414,47591.68722776063,4,,9000.0,,0.0,0.6101498362533414
2022-06-04 08:00:00,29700.21,29864.04,0.005516122613274499,1775.13,1804.58,0.016596061111361582,-0.046757162478466285,-0.1588176889837738,coin1,,0.005516122613274499,0.6452417481914178,0.5222779512677955,0.6135154975625842,47854.208809881566,5,,9000.0,,0.0,0.6135154975625842
2022-06-05 08:00:00,29864.03,29919.21,0.001847372291223781,1804.58,1806.23,0.000914340178878259,0.0015130208498959075,-0.10744393821096432,coin1,,0.001847372291223781,0.6464337499181674,0.522755490983182,0.6146488890930176,47942.61334925538,6,1000.0,10000.0,-0.0006506655752539503,999.3493344247461,0.6146488890930176
2022-06-06 08:00:00,29919.2,31373.1,0.048593863273796334,1806.22,1859.84,0.029680605459991183,0.03048684953455294,-0.11043085635570515,coin1,,0.048593863273796334,0.6778464631772583,0.5382711904630977,0.6445170531709945,50272.33014733757,0,,10000.0,,0.0,0.6445170531709945
2022-06-07 08:00:00,31373.1,31125.33,-0.007897530049628454,1859.84,1813.33,-0.02500752752924984,0.08392767345096641,-0.05314577230550721,coin1,,-0.007897530049628454,0.6724931503652815,0.5248103588493898,0.6394269603760786,49875.30290933413,1,,10000.0,,0.0,0.6394269603760786
2022-06-08 08:00:00,31125.32,30204.77,-0.0295759113236711,1813.33,1791.88,-0.011829065862253296,-0.0037751618362339423,-0.11273303458691286,coin1,,-0.0295759113236711,0.6526035525843017,0.5186023425493675,0.6205153252980311,48400.195373246424,2,,10000.0,,0.0,0.6205153252980311
2022-06-09 08:00:00,30204.77,30109.93,-0.00313990141292253,1791.88,1788.81,-0.0017132843717213575,0.03112632063069065,-0.08691324499254749,coin1,,-0.00313990141292253,0.650554441767464,0.5177138292607396,0.6185669683513877,48248.22353140824,3,,10000.0,,0.0,0.6185669683513877
2022-06-10 08:00:00,30109.93,29091.88,-0.03381110484149241,1788.8,1662.91,-0.07038198578943533,-0.011994541699015038,-0.15805009442703288,coin1,,-0.03381110484149241,0.6285584773317656,0.48127610188671605,0.5976525357329748,46616.897787172034,4,,10000.0,,0.0,0.5976525357329748
2022-06-11 08:00:00,29091.87,28424.7,-0.02293354709286577,1662.91,1532.89,-0.07818823628458549,-0.06170342979486976,-0.24975650820530637,coin1,,-0.02293354709286577,0.6141434018912576,0.4436459723142733,0.583946243159572,45547.80696644662,5,,10000.0,,0.0,0.583946243159572
2022-06-12 08:00:00,28424.71,26574.53,-0.06509022082906779,1532.89,1434.84,-0.06396414615530155,-0.08707296502989614,-0.27288022216366326,coin1,,-0.06509022082906779,0.5741686722414407,0.4152685364999522,0.545937053240011,42583.090152720855,6,1000.0,11000.0,-0.0674219947496052,932.5780052503948,0.545937053240011
2022-06-13 08:00:00,26574.53,22487.41,-0.153798392671479,1434.84,1209.82,-0.15682584817819412,-0.24168846768357544,-0.38879767203358584,coin1,,-0.153798392671479,0.4858624533283899,0.35014369604162987,0.4619728119518936,36033.8793322477,0,,11000.0,,0.0,0.4619728119518936
2022-06-14 08:00:00,22485.27,22136.41,-0.015608733953799026,1209.35,1208.9,-0.0007604437023688293,-0.25068385340945065,-0.3776993045510467,coin1,,-0.015608733953799026,0.47827875555624694,0.34987743147305084,0.45476200123624805,35471.43609642735,1,,11000.0,,0.0,0.45476200123624805
2022-06-15 08:00:00,22136.42,22583.72,0.02020698026464096,1208.9,1237.52,0.02367441475721721,-0.22662068705727634,-0.3095082662381503,coin1,,0.02020698026464096,0.4879433249307691,0.3581605748999337,0.46395136802033754,36188.20670558633,2,,11000.0,,0.0,0.46395136802033754
2022-06-16 08:00:00,22583.72,20401.31,-0.09663642659402438,1237.53,1068.5,-0.13657961083457237,-0.28740997142837177,-0.3813937600954107,coin1,,-0.09663642659402438,0.4407902256290527,0.30924314296381405,0.419116765701443,32691.107724712554,3,,11000.0,,0.0,0.419116765701443
2022-06-17 08:00:00,20400.6,20468.81,0.0033086110646816103,1068.5,1086.94,0.01725783809078152,-0.29494067271461555,-0.3935231165816696,coin1,,0.0033086110646816103,0.4422486290467724,0.314580011055768,0.42050346006983635,32799.26988544723,4,,11000.0,,0.0,0.42050346006983635
