candle_end_time,coin1_open,coin1_close,coin1_pct,coin2_open,coin2_close,coin2_pct,coin1_mom,coin2_mom,pos,trade_time,strategy_pct_adjust,coin1_net,coin2_net,strategy_net,total_capital_turn,week,normal_invest,normal_invest_all,normal_pct_adjust,normal_capital,total_capital,strategy_net_normal
2021-04-02 08:00:00,58720.45,58950.01,0.0039095415497567,1968.05,2133.69,0.0841645283402352,-0.0365817763794732,0.1099383566988323,coin2,,0.0841645283402352,1.4949683355869865,1.7419726175022658,1.6724453870011968,130450.74018609336,4,,12000.0,,0.0,15636.160902637308,1.303013408553109
2021-04-03 08:00:00,58950.01,57051.94,-0.0321979589146804,2133.69,2008.52,-0.0586636296744138,-0.0324983029020162,0.0868026621936042,coin2,,-0.0586636296744138,1.4468334065390085,1.6397821809661437,1.5743336701674768,122798.0262730632,5,,12000.0,,0.0,14718.886949915444,1.2265739124929538
2021-04-04 08:00:00,57051.95,58202.01,0.0201582978598098,2008.59,2075.69,0.0334425348017446,0.0467008481221182,0.1573533019604345,coin2,,0.0334425348017446,1.4759991053015449,1.6946206536203845,1.626983378721611,126904.70354028566,6,1000.0,13000.0,0.0308294453874227,1030.8294453874228,16241.95328436836,1.2493810218744892
2021-04-05 08:00:00,58202.01,59129.99,0.0159441228919756,2075.7,2107.38,0.0152672123486647,0.0391776909794685,0.1674459315724163,coin2,,0.0152672123486647,1.499532616424919,1.72049278698964,1.651822879452302,128842.18459727956,0,,13000.0,,0.0,16489.922634117906,1.2684555872398389
2021-04-06 08:00:00,59129.99,57991.15,-0.019259938992041,2107.43,2112.21,0.0022919454488512,-0.0156471486669234,0.158276576843352,coin2,,0.0022919454488512,1.4706517097159992,1.724436062602562,1.655608767383171,129137.48385588732,1,,13000.0,,0.0,16527.71663725108,1.2713628182500831
2021-04-07 08:00:00,57990.03,55953.45,-0.0351381202131705,2112.22,1963.47,-0.070419134461062,-0.0293974690605911,0.1055076347912256,coin2,,-0.070419134461062,1.4189757731482937,1.6030027676406478,1.5390222309779025,120043.73401627636,2,,13000.0,,0.0,15363.849137038163,1.1818345490029356
2021-04-08 08:00:00,55953.44,58077.52,0.0379613768230555,1963.46,2080.46,0.0595832887693725,0.0008187143169542,0.149997236194793,coin2,,0.0595832887693725,1.4728420471755628,1.698514944443084,1.6307222369887426,127196.33448512192,3,,13000.0,,0.0,16279.277796779385,1.2522521382137988
2021-04-09 08:00:00,58077.52,58142.54,0.0011195381620978,2080.39,2066.87,-0.0065322092229603,0.0006929160094921,0.1443829245335253,coin2,,-0.0065322092229603,1.474490950054118,1.6874198894576569,1.620070018152198,126365.46141587144,4,,13000.0,,0.0,16172.938148212128,1.2440721652470867
2021-04-10 08:00:00,58142.55,59769.13,0.0279759019815784,2067.19,2133.49,0.032232312627306,0.0421535177072776,0.1965866134224723,coin2,,0.032232312627306,1.5157411643455565,1.74180933486819,1.6722886214554051,130438.5124735216,5,,13000.0,,0.0,16694.229346707387,1.2841714882082604
2021-04-11 08:00:00,59769.13,60002.43,0.0039033527842884,2133.49,2151.36,0.0083759473913636,0.1094457156328438,0.2798324776765797,coin2,,0.0083759473913636,1.5216576368396657,1.756398638222832,1.6862956229718915,131531.05859180752,6,1000.0,14000.0,0.0058612941559736,1005.8612941559736,17839.92062761074,1.2742800448293385
2021-04-12 08:00:00,59998.8,59860.0,-0.0023737371969768,2151.42,2137.69,-0.0063541201844414,0.1015645860787337,0.2815272648793823,coin2,,-0.0063541201844414,1.5180456215060352,1.7452382701837748,1.6755806979170305,130695.29443752836,0,,14000.0,,0.0,17726.563627862004,1.2661831162758574
2021-04-13 08:00:00,59860.01,63575.0,0.0620614767791514,2137.86,2299.19,0.0755488401031019,0.2154983447617899,0.4534908713902799,coin2,,0.0755488401031019,1.6122577745948243,1.8770889971997031,1.802168876143808,140569.17233921704,1,,14000.0,,0.0,19065.78494896081,1.3618417820686293
2021-04-14 08:00:00,63575.01,62959.53,-0.0096810066850177,2299.19,2432.6,0.0580247826408431,0.2274301094596655,0.5340471956310617,coin2,,0.0580247826408431,1.596649496301,1.9860066782597336,1.9067393334641447,148725.6680102033,2,,14000.0,,0.0,20172.07297650132,1.44086235546438
2021-04-15 08:00:00,62959.53,63159.98,0.0031837912385941,2432.59,2514.04,0.0334785825865329,0.1478292190960606,0.4798568434932071,coin2,,0.0334785825865329,1.601732894978429,2.052495366855258,1.9705742637105157,153704.79256942018,3,,14000.0,,0.0,20847.40538758669,1.4891003848276205
2021-04-16 08:00:00,63158.74,61334.8,-0.02889772922664,2514.04,2422.67,-0.0363438926986046,0.0988524313499401,0.4145904252523895,coin2,,-0.0363438926986046,1.55544645148594,1.977899695477888,1.8989559241155884,148118.5620810159,4,,14000.0,,0.0,20089.729523135928,1.4349806802239948
2021-04-17 08:00:00,61334.81,60006.66,-0.0216539387101613,2422.38,2317.6,-0.0433695055455345,0.075819463824476,0.373791500939532,coin2,,-0.0433695055455345,1.5217649093585257,1.8921191636663484,1.816599144633932,141694.73328144668,5,,14000.0,,0.0,19218.447887174,1.3727462776552857
2021-04-18 08:00:00,60006.67,56150.01,-0.0642703659893751,2317.65,2235.64,-0.0353641698308595,-0.0257733649087965,0.2305778482336491,coin2,,-0.0353641698308595,1.4239605216842648,1.825205940222228,1.7523566239685031,136683.81666954327,6,1000.0,15000.0,-0.0377905042153746,962.2094957846252,19501.01292799108,1.3000675285327385
2021-04-19 08:00:00,56150.01,55633.14,-0.0092051630979229,2235.65,2161.12,-0.03333273693439,-0.052997647352007,0.1742281820849134,coin2,,-0.03333273693439,1.4108527328371578,1.764366830765714,1.693945781606525,132127.77096530897,0,,15000.0,,0.0,18850.99079410821,1.256732719607214
2021-04-20 08:00:00,55633.14,56425.0,0.0142336024894513,2161.12,2330.03,0.0781585474198565,-0.039419957763419,0.2139556208547597,coin2,,0.0781585474198565,1.4309342498075182,1.902267179374138,1.8263421233048849,142454.685617781,1,,15000.0,,0.0,20324.356852000798,1.35495712346672
2021-04-21 08:00:00,56425.0,53787.63,-0.0467411608329642,2330.26,2357.06,0.0116007090037466,-0.0840049904258211,0.1976626610096288,coin2,,0.0116007090037466,1.364050721895868,1.9243348273694352,1.847528986818629,144107.2609718531,2,,15000.0,,0.0,20560.13380152916,1.3706755867686107
2021-04-22 08:00:00,53787.62,51690.96,-0.0389805239606206,2357.06,2397.94,0.0173436399582531,-0.1231390800442613,0.1238464819163045,coin2,,0.0173436399582531,1.3108793100475042,1.957709797774458,1.879571864378448,146606.60542151894,3,,15000.0,,0.0,20916.72135967639,1.3944480906450927
2021-04-23 08:00:00,51690.95,51125.14,-0.0109462080023277,2397.94,2367.39,-0.0127401019208154,-0.1038842850917953,0.1786738494015494,coin2,,-0.0127401019208154,1.2965301524537765,1.932768375419432,1.8556259272587696,144738.82232618402,4,,15000.0,,0.0,20650.240197704818,1.3766826798469878
2021-04-24 08:00:00,51110.56,50047.84,-0.0210718249377899,2367.39,2213.35,-0.0650674371354107,-0.1401011751999631,0.066320115238788,coin2,,-0.0650674371354107,1.2692098960547045,1.8070080906545185,1.7348851038900213,135321.03810342166,5,,15000.0,,0.0,19306.58199180953,1.2871054661206354
2021-04-25 08:00:00,50047.84,49066.77,-0.0196026441900389,2214.08,2320.49,0.048406262001039,-0.1701880889883459,0.1011255682411333,coin2,,0.048406262001039,1.2443300260598678,1.8944785977287384,1.8188644067706212,141871.42372810846,6,1000.0,16000.0,0.0454469765750387,1045.446976575039,21286.58843462464,1.3304117771640398
2021-04-26 08:00:00,49066.76,54001.39,0.1005694892897983,2320.44,2532.6,0.0914074182607984,-0.0687994633663929,0.1990285056883547,coin2,,0.0914074182607984,1.3694716612886702,2.0676479952974605,1.9851221063599829,154839.52429607866,0,,16000.0,,0.0,23232.340527013846,1.4520212829383654
2021-04-27 08:00:00,54001.38,55011.97,0.0187139627331816,2532.06,2666.13,0.0527244728737266,-0.0168261295773539,0.3578664303503491,coin2,,0.0527244728737266,1.3950999029221745,2.1766636459379365,2.0897866230077944,163003.35659460796,1,,16000.0,,0.0,24457.25343492357,1.528578339682723
2021-04-28 08:00:00,55011.97,54846.22,-0.0030129806294884,2666.13,2748.24,0.030797447986407,-0.0556377062932438,0.3209770916047412,coin2,,0.030797447986407,1.3908964939384687,2.2436993313576137,2.154146717832566,168023.44399094017,2,,16000.0,,0.0,25210.474425476,1.57565465159225
2021-04-29 08:00:00,54846.23,53555.0,-0.0235425522488149,2748.23,2757.04,0.0032020493115594,-0.078901609733596,0.3339203723504622,coin2,,0.0032020493115594,1.3581512405572287,2.250883767256933,2.1610444018474,168561.4633440972,3,,16000.0,,0.0,25291.199607754184,1.5806999754846365
2021-04-30 08:00:00,53555.0,57694.27,0.0772900756231911,2757.04,2772.42,0.0055784464498158,-0.0347145759023094,0.2994764446985927,coin2,,0.0055784464498158,1.4631228526476276,2.263440201817336,2.17309967231878,169501.77444086483,4,,16000.0,,0.0,25432.285210417645,1.589517825651103
2021-05-01 08:00:00,57697.25,57800.37,0.0018390041160067,2772.42,2944.77,0.0621659055987187,-0.0366995136696963,0.3687946229361891,coin2,,0.0621659055987187,1.4658135415958704,2.4041490117318576,2.308192381404756,180039.00574957096,5,,16000.0,,0.0,27013.30625196816,1.68833164074801
2021-05-02 08:00:00,57797.35,56578.21,-0.0211445013241264,2944.83,2949.56,0.0016266126047195,-0.0548244236551954,0.3797884632477113,coin2,,0.0016266126047195,1.4348196452246738,2.4080596308179647,2.3119469162264665,180331.8594656644,6,1000.0,17000.0,-0.0008915663117888,999.1084336882112,28056.35487010097,1.6503738158882924
2021-05-03 08:00:00,56578.21,57169.39,0.0104488989665809,2949.33,3431.04,0.1632379066708253,-0.1007567440031459,0.4922820645531687,coin2,,0.1632379066708253,1.449811930732892,2.80114624409121,2.689344291165345,209768.8547108969,0,,17000.0,,0.0,32636.21550791007,1.9197773828182394
2021-05-04 08:00:00,57169.39,53200.01,-0.0694319110279119,3431.04,3239.01,-0.0559684527140458,-0.1550125930101447,0.3315012743566556,coin2,,-0.0559684527140458,1.3491487177510406,2.644370422983664,2.5388258523734684,198028.41648513047,1,,17000.0,,0.0,30809.617023490195,1.8123304131464821
2021-05-05 08:00:00,53205.05,57436.11,0.0796259248823449,3239.01,3524.26,0.088067032827932,-0.0906249495329163,0.4018313153330894,coin2,,0.088067032827932,1.456575932205797,2.8772522798337787,2.762412712058845,215468.1915405899,2,,17000.0,,0.0,33522.92857731392,1.9719369751361129
2021-05-06 08:00:00,57436.11,56393.68,-0.0181493837239326,3524.33,3489.73,-0.0097978015242916,-0.0805598127001311,0.4404479355421911,coin2,,-0.0097978015242916,1.4301399766891492,2.8490615330606515,2.7353471405779124,213357.0769650772,3,,17000.0,,0.0,33194.477576600395,1.9526163280353173
2021-05-07 08:00:00,56393.68,57314.75,0.0163328585756417,3489.74,3479.53,-0.0029228622271636,-0.0448601871858891,0.5013505350362446,coin2,,-0.0029228622271636,1.4534982506717846,2.8407341187228035,2.727352097742537,212733.4636239179,4,,17000.0,,0.0,33097.45469194132,1.94690909952596
2021-05-08 08:00:00,57315.49,58862.05,0.0269965410300141,3479.79,3910.26,0.1237897072305742,0.0482999023508634,0.7490561986724162,coin2,,0.1237897072305742,1.4927376758330992,3.192387763599403,3.064970215436778,239067.67680406867,5,,17000.0,,0.0,37194.57891833393,2.1879164069608192
2021-05-09 08:00:00,58866.53,58240.84,-0.0105536589364455,3910.26,3923.95,0.0035010459662527,0.0468731407215194,0.8157020433849116,coin2,,0.0035010459662527,1.4769838315207744,3.203564459901868,3.0757008170462177,239904.66372960497,6,1000.0,18000.0,0.0009985495922721,1000.9985495922722,38325.79739841471,2.129210966578595
2021-05-10 08:00:00,58240.83,55816.14,-0.0416322978858134,3923.95,3945.88,0.0055887562277807,-0.010790607000443,0.6934889250352998,coin2,,0.0055887562277807,1.4154936006743717,3.221468400728241,3.092890159142275,241245.43241309744,0,,18000.0,,0.0,38539.99093730976,2.14111060762832
2021-05-11 08:00:00,55816.14,56670.02,0.0152980840308913,3946.63,4173.45,0.0576728131620829,0.0535883436396062,0.770616785317302,coin2,,0.0576728131620829,1.4371479407226768,3.407259545910995,3.2712658354213326,255158.73516286397,1,,18000.0,,0.0,40762.7006339056,2.2645944796614224
2021-05-12 08:00:00,56670.02,49631.32,-0.1242050029274738,4173.46,3823.21,-0.0839209766500137,-0.0398452650134568,0.5943726698749761,coin2,,-0.0839209766500137,1.258646976538004,3.121318997118062,2.9967380116309514,233745.56490721423,2,,18000.0,,0.0,37341.854985816106,2.074547499212006
2021-05-13 08:00:00,49537.15,49670.97,0.000798890700469,3810.15,3717.91,-0.0275423008414396,-0.0284433450940182,0.5704678992476948,coin2,,-0.0275423008414396,1.2596524979027337,3.0353506902773355,2.914200951771634,227307.67423818744,3,,18000.0,,0.0,36313.37438181935,2.0174096878788528
2021-05-14 08:00:00,49671.92,49841.45,0.0034321858421528,3717.92,4075.01,0.0960485864370037,-0.0041238542962094,0.8411051121603002,coin2,,0.0960485864370037,1.2639758593720678,3.326891833419057,3.1941058337826704,249140.2550350483,4,,18000.0,,0.0,39801.2226599508,2.2111790366639332
2021-05-15 08:00:00,49844.16,46762.99,-0.0617650569957334,4075.02,3646.68,-0.1051113984996356,-0.046951939163715,0.5715129132209147,coin2,,-0.1051113984996356,1.185906318376721,2.9771975801513637,2.858368902637929,222952.77440575845,5,,18000.0,,0.0,35617.66048416798,1.97875891578711
2021-05-16 08:00:00,46762.99,46431.5,-0.0070887255070729,3646.24,3582.1,-0.0177092588326915,-0.1401795398229564,0.4143962726052279,coin2,,-0.0177092588326915,1.1774997540086447,2.9244736176083994,2.807749307901797,219004.4460163402,6,1000.0,19000.0,-0.0200406220396175,979.9593779603824,35966.8574935993,1.892992499663121
2021-05-17 08:00:00,46426.83,43538.04,-0.062316746174472,3581.81,3282.51,-0.0836352977303815,-0.2085715163445337,0.2311890267916418,coin2,,-0.0836352977303815,1.1041218007175848,2.679884395895075,2.572922358583157,200687.94396948628,0,,19000.0,,0.0,32958.758658695915,1.7346715083524167
2021-05-18 08:00:00,43538.02,42849.78,-0.0158082449278837,3282.25,3375.07,0.028197933898145,-0.2187286562319154,0.2280841556778157,coin2,,0.028197933898145,1.086667572861625,2.755451598945194,2.645473453175545,206346.9293476925,1,,19000.0,,0.0,33888.12755671874,1.7835856608799336
2021-05-19 08:00:00,42849.78,36690.09,-0.1437507963868193,3375.08,2438.92,-0.2773720248765211,-0.314908225189058,-0.1153846153846153,coin2,,-0.2791785948143298,0.9304582438550344,1.9911664094965185,1.9069138918993835,148739.2835681519,2,,19000.0,,0.0,24427.287724545236,1.285646722344486
2021-05-20 08:00:00,36671.23,40526.64,0.104566382911571,2438.92,2768.62,0.135182785823233,-0.2975621322533416,-0.0013706436975639,empty,2021-05-20 08:00:00,0.0,1.027752896865208,2.260337831769902,1.9069138918993835,148739.2835681519,3,,19000.0,,0.0,24427.287724545236,1.285646722344486
2021-05-21 08:00:00,40525.39,37252.01,-0.0808019120262621,2767.87,2430.98,-0.1219524528465444,-0.3555056827490896,-0.1744754259246053,empty,,0.0,0.9447084977079692,1.9846840889237227,1.9069138918993835,148739.2835681519,4,,19000.0,,0.0,24427.287724545236,1.285646722344486
2021-05-22 08:00:00,37263.35,37449.73,0.005307633064632,2430.98,2294.87,-0.0559897654443887,-0.3380891689574483,-0.2219619197439618,empty,,0.0,0.9497226637668428,1.873562092303673,1.9069138918993835,148739.2835681519,5,,19000.0,,0.0,24427.287724545236,1.285646722344486
2021-05-23 08:00:00,37458.51,34655.25,-0.0746194965891611,2295.45,2096.39,-0.0864885592647949,-0.3938145920395512,-0.3889928418205559,empty,,0.0,0.878854836697244,1.7115204062471936,1.9069138918993835,148739.2835681519,6,1000.0,20000.0,0.0,1000.0,25427.287724545236,1.2713643862272619
2021-05-24 08:00:00,34681.44,38796.29,0.1194924289970496,2096.63,2648.43,0.2633288653351713,-0.2707465656491418,-0.1823334907888523,empty,,0.0,0.983871335870003,2.162213132822259,1.9069138918993835,148739.2835681519,0,,20000.0,,0.0,25427.287724545236,1.2713643862272619
2021-05-25 08:00:00,38810.99,38324.72,-0.012155028225637,2647.92,2705.11,0.0214013585407204,-0.3327417194514043,-0.2324317729111927,empty,,0.0,0.971912352012108,2.2084874313192424,1.9069138918993835,148739.2835681519,1,,20000.0,,0.0,25427.287724545236,1.2713643862272619
2021-05-26 08:00:00,38324.72,39241.91,0.0239320730849437,2705.1,2884.94,0.0664778881450292,-0.3041434784890788,-0.173305671212386,empty,,0.0,0.9951722294526212,2.3553030117481857,1.9069138918993835,148739.2835681519,2,,20000.0,,0.0,25427.287724545236,1.2713643862272619
2021-05-27 08:00:00,39241.92,38529.98,-0.0181420832981881,2884.82,2742.23,-0.0494672332873473,-0.3277475693429701,-0.211896434288539,empty,,0.0,0.9771177319698482,2.238792688203646,1.9069138918993835,148739.2835681519,3,,20000.0,,0.0,25427.287724545236,1.2713643862272619
2021-05-28 08:00:00,38529.99,35663.49,-0.0743963531774479,2742.23,2412.1,-0.1203874219157401,-0.3941174321995242,-0.3831356482689131,empty,,0.0,0.9044237360862724,1.969270208267,1.9069138918993835,148739.2835681519,4,,20000.0,,0.0,25427.287724545236,1.2713643862272619
2021-05-29 08:00:00,35661.79,34605.15,-0.0296757271932723,2412.34,2278.74,-0.0552879233862609,-0.4058267360154832,-0.4192739458963544,empty,,0.0,0.8775843040270561,1.860393347865488,1.9069138918993835,148739.2835681519,5,,20000.0,,0.0,25427.287724545236,1.2713643862272619
2021-05-30 08:00:00,34605.15,35641.27,0.0299412081727719,2278.74,2385.98,0.0470610951666272,-0.361452260941011,-0.3953237300678176,empty,,0.0,0.9038602383630872,1.9479454962567455,1.9069138918993835,148739.2835681519,6,1000.0,21000.0,0.0,1000.0,26427.287724545236,1.2584422725973923
2021-05-31 08:00:00,35641.26,37253.81,0.045243617862102,2385.82,2706.15,0.1341880485167521,-0.3426187250330951,-0.3515796283650216,empty,,0.0,0.9447541455883351,2.2093365010164345,1.9069138918993835,148739.2835681519,0,,21000.0,,0.0,26427.287724545236,1.2584422725973923
2021-06-01 08:00:00,37253.82,36693.09,-0.0150513464260434,2706.15,2634.57,-0.0264508619256138,-0.2606868001898802,-0.3109010491184109,empty,,0.0,0.9305343236556444,2.1508976462808302,1.9069138918993835,148739.2835681519,1,,21000.0,,0.0,26427.287724545236,1.2584422725973923
2021-06-02 08:00:00,36694.85,37568.68,0.0238625310651134,2634.31,2706.22,0.0271960889253273,-0.2436491576468106,-0.2721125578618094,empty,,0.0,0.9527392278610316,2.209393649938361,1.9069138918993835,148739.2835681519,2,,21000.0,,0.0,26427.287724545236,1.2584422725973923
2021-06-03 08:00:00,37568.68,39246.79,0.0446677924270961,2706.21,2857.25,0.055808470856028,-0.212567250752135,-0.2988360764758859,empty,,0.0,0.9952959859282802,2.332696531060439,1.9069138918993835,148739.2835681519,3,,21000.0,,0.0,26427.287724545236,1.2584422725973923
2021-06-04 08:00:00,39246.78,36829.0,-0.0616047834740115,2857.25,2689.51,-0.0587067984950563,-0.2124327379408374,-0.2624771024603199,empty,,0.0,0.9339809922226155,2.195751385861357,1.9069138918993835,148739.2835681519,4,,21000.0,,0.0,26427.287724545236,1.2584422725973923
2021-06-05 08:00:00,36829.15,35513.2,-0.0357272801325043,2689.54,2627.73,-0.0229707270097527,-0.2351485521682479,-0.2664275145864158,empty,,0.0,0.9006123916750438,2.1453133801954496,1.9069138918993835,148739.2835681519,5,,21000.0,,0.0,26427.287724545236,1.2584422725973923
2021-06-06 08:00:00,35516.07,35796.31,0.0079719653537275,2627.63,2711.92,0.0320390603296381,-0.177815308176482,-0.1738273455374088,empty,,0.0,0.9077920424586152,2.2140472050095115,1.9069138918993835,148739.2835681519,6,1000.0,22000.0,0.0,1000.0,27427.287724545236,1.246694896570238
2021-06-07 08:00:00,35796.31,33552.79,-0.0626746164618642,2711.92,2592.05,-0.0442011563762942,-0.2169670416044142,-0.2320011140509678,empty,,0.0,0.850896524370389,2.1161837582763887,1.9069138918993835,148739.2835681519,0,,22000.0,,0.0,27427.287724545236,1.246694896570238
2021-06-08 08:00:00,33556.96,33380.81,-0.0051256542302444,2592.05,2507.23,-0.0327231341988002,-0.0901954724014032,0.0280082987551866,empty,,0.0,0.8465351230007496,2.046935593164989,1.9069138918993835,148739.2835681519,1,,22000.0,,0.0,27427.287724545236,1.246694896570238
2021-06-09 08:00:00,33380.8,37388.05,0.1200462181714585,2507.43,2610.18,0.0410612508625056,-0.0774451077118655,-0.0572270661918211,coin2,2021-06-09 08:00:00,0.0384585977353495,0.9481584630663,2.130985329055328,1.980251126183892,154459.58784234355,2,,22000.0,,0.0,28482.10275011521,1.2946410340961458
2021-06-10 08:00:00,37388.05,36675.72,-0.0190523442650794,2610.2,2471.09,-0.053287512738585,-0.0154700377241389,0.016499518712618,empty,2021-06-10 08:00:00,0.0,0.9300938216101124,2.017430421187555,1.980251126183892,154459.58784234355,3,,22000.0,,0.0,28482.10275011521,1.2946410340961458
2021-06-11 08:00:00,36677.83,37331.98,0.017893581911957,2471.01,2354.01,-0.0473799011772132,-0.003144214924914,0.0257705229490126,coin2,2021-06-11 08:00:00,-0.0497247478266709,0.946736531592898,1.921844767199785,1.8817836383009168,146779.1237874715,4,,22000.0,,0.0,27065.8373732924,1.2302653351496546
2021-06-12 08:00:00,37331.98,35546.11,-0.0478375376821695,2354.09,2370.74,0.0071070216354218,0.0257063504086683,0.1308678251661188,coin2,,0.0071070216354218,0.9014469870877364,1.935503359540196,1.8951575153315043,147822.28619585733,5,,22000.0,,0.0,27258.1948650852,1.2390088575038727
2021-06-13 08:00:00,35546.12,39020.57,0.0977451541110967,2370.64,2509.33,0.0584585403713608,0.0057809651386768,-0.0525216826572724,coin2,,0.0558123940204324,0.989559061763611,2.0486500608227813,2.00093079330797,156072.60187802164,6,1000.0,23000.0,0.0558635301867829,1055.863530186783,29835.40350736785,1.2971914568420804
2021-06-14 08:00:00,39020.56,40516.29,0.0383315774218573,2509.33,2580.77,0.0284697508896798,0.0571842403545284,-0.0459648590999997,coin1,2021-06-14 08:00:00,0.0357424873021863,1.027490421553103,2.106974617714533,2.0724490367803337,161651.02486886602,0,,23000.0,,0.0,30901.795038385542,1.3435563060167628
2021-06-15 08:00:00,40516.28,40144.04,-0.0091876625426464,2580.58,2543.54,-0.0144259271457742,0.0229889421794198,-0.118338682953545,coin1,,-0.0091876625426464,1.0180501862940718,2.076579555381388,2.0534080743935634,160165.82980269796,1,,23000.0,,0.0,30617.87977361083,1.331212164070036
2021-06-16 08:00:00,40143.8,38349.01,-0.0447147322491706,2543.55,2367.89,-0.0690572980963539,-0.0046968620279584,-0.1365093372911827,coin1,,-0.0471029454185476,0.972528344797714,1.933176582004621,1.9566865059433984,152621.54746358507,2,,23000.0,,0.0,29175.687453802788,1.2685081501653386
2021-06-17 08:00:00,38349.0,38092.97,-0.0066765739193789,2368.02,2373.28,0.0022762881721702,0.0681223290261274,-0.0160938601218854,empty,2021-06-17 08:00:00,0.0,0.9660351874149808,1.937577048992955,1.9566865059433984,152621.54746358507,3,,23000.0,,0.0,29175.687453802788,1.2685081501653386
2021-06-18 08:00:00,38092.97,35819.84,-0.0596732152940556,2373.28,2234.09,-0.0586487898604463,0.0351014227651085,-0.0195941616858438,coin1,2021-06-18 08:00:00,-0.0620181698693821,0.9083887616947331,1.8239404998081432,1.835336389836673,143156.2384072605,4,,23000.0,,0.0,27366.264713236844,1.1898375962276888
2021-06-19 08:00:00,35820.48,35483.72,-0.0093836265041942,2234.09,2164.67,-0.0310730543532266,-0.004420437318872,-0.0927543399357915,coin1,,-0.0118601674379337,0.8998647808343825,1.7672650975205535,1.8135689929482768,141458.3814499656,5,,23000.0,,0.0,27041.69623158704,1.17572592311248
2021-06-20 08:00:00,35483.72,35600.16,0.0032815048704026,2165.34,2243.47,0.0364027773286457,-0.0443887484259997,-0.1709735232710678,empty,2021-06-20 08:00:00,0.0,0.9028176914953944,1.8315984553462816,1.8135689929482768,141458.3814499656,6,1000.0,24000.0,0.0,1000.0,28041.69623158704,1.1684040096494601
2021-06-21 08:00:00,35600.17,31608.93,-0.112112698369895,2243.49,1885.49,-0.1595653162288774,-0.1385590583949184,-0.284327233666215,empty,,0.0,0.8016003639657662,1.5393388686146283,1.8135689929482768,141458.3814499656,0,,24000.0,,0.0,28041.69623158704,1.1684040096494601
2021-06-22 08:00:00,31614.12,32509.56,0.0284928974185461,1885.27,1879.28,-0.0032935735538242,-0.1346632354397332,-0.3055701310314755,empty,,0.0,0.8244402809069119,1.534268942826586,1.8135689929482768,141458.3814499656,1,,24000.0,,0.0,28041.69623158704,1.1684040096494601
2021-06-23 08:00:00,32509.56,33678.07,0.0359435809035864,1879.29,1968.14,0.0472840662381337,-0.1418898207980831,-0.3111768308688424,empty,,0.0,0.854073616843865,1.6068154171463096,1.8135689929482768,141458.3814499656,2,,24000.0,,0.0,28041.69623158704,1.1684040096494601
2021-06-24 08:00:00,33675.07,34663.09,0.0292481130896158,1967.95,1989.52,0.0108630483603808,-0.0588099052377203,-0.2602667400381483,empty,,0.0,0.8790536585761716,1.6242703307289754,1.8135689929482768,141458.3814499656,3,,24000.0,,0.0,28041.69623158704,1.1684040096494601
2021-06-25 08:00:00,34663.08,31584.45,-0.088816086505848,1989.53,1808.82,-0.0908259278619968,-0.1106278792111101,-0.3116416070144193,empty,,0.0,0.8009795527927881,1.4767444708418036,1.8135689929482768,141458.3814499656,4,,24000.0,,0.0,28041.69623158704,1.1684040096494601
2021-06-26 08:00:00,31576.09,32283.65,0.0221374758781616,1808.97,1829.64,0.0115102663614954,-0.0981291088383131,-0.3253340806513466,empty,,0.0,0.8187112183216391,1.4937421930490584,1.8135689929482768,141458.3814499656,5,,24000.0,,0.0,28041.69623158704,1.1684040096494601
2021-06-27 08:00:00,32283.65,34700.34,0.0748580163643204,1829.84,1982.28,0.0834262477864498,0.0342013287121576,-0.235246233676048,empty,,0.0,0.8799983161004131,1.618359499375444,1.8135689929482768,141458.3814499656,6,1000.0,25000.0,0.0,1000.0,29041.69623158704,1.1616678492634815
2021-06-28 08:00:00,34702.49,34494.89,-0.0059206912670018,1982.27,2084.41,0.0515214803155961,0.033374864180947,-0.1686402922747415,coin1,2021-06-28 08:00:00,-0.0084611268406403,0.874788117755301,1.701739776466074,1.7982241556646894,140261.48414184578,0,,25000.0,,0.0,28795.97075610423,1.1518388302441693
2021-06-29 08:00:00,34494.89,35911.73,0.0410739097877976,2084.42,2165.33,0.0388215370296631,-0.0394864134395882,-0.1704288593123846,coin1,,0.0384712250133283,0.9107190859874196,1.7678039302130022,1.867404041781668,145657.5152589701,1,,25000.0,,0.0,29903.78702653954,1.1961514810615816
2021-06-30 08:00:00,35911.72,35045.0,-0.0241350110395685,2165.46,2275.68,0.0509622089935482,-0.0444632034490393,-0.0790784633501816,empty,2021-06-30 08:00:00,0.0,0.8887388707931675,1.8578951235641332,1.867404041781668,145657.5152589701,2,,25000.0,,0.0,29903.78702653954,1.1961514810615816
2021-07-01 08:00:00,35045.0,33504.69,-0.043952346982451,2275.68,2106.41,-0.0743821626942277,-0.1025204127935351,-0.1051822209761217,empty,,0.0,0.8496767115672744,1.7197008662143738,1.867404041781668,145657.5152589701,3,,25000.0,,0.0,29903.78702653954,1.1961514810615816
2021-07-02 08:00:00,33502.33,33786.55,0.0084125535857815,2106.41,2154.13,0.0226546588745781,-0.049500775190309,-0.091368096037524,empty,,0.0,0.8568246624339247,1.758660102704777,1.867404041781668,145657.5152589701,4,,25000.0,,0.0,29903.78702653954,1.1961514810615816
