candle_time,open,high,low,close,volume,ma,week,bias,invest_rate,smart_invest,normal_invest,si_share,ni_share,smart_share,normal_share,smart_capital,normal_capital,smart_invest_all,normal_invest_all,smart_rate,normal_rate
2017-12-27 08:00:00,15680.0,16494.0,14454.0,15375.0,54988.92118,5097.413116287999,2,2.0162358139801446,0.3999999999999999,,,0.0,,0.03031966132635101,0.07579915331587754,466.1647928926468,1165.4119822316172,399.9999999999999,,,
2017-12-28 08:00:00,15374.0,15468.0,13145.0,14323.0,72902.77822,5149.319516288,3,1.7815325801194501,0.3999999999999999,,,0.0,,0.03031966132635101,0.07579915331587754,434.26850917732554,1085.671272943314,399.9999999999999,,,
2017-12-29 08:00:00,14324.0,15131.0,13826.0,14304.0,47997.4431,5201.114716288,4,1.750179678830208,0.3999999999999999,399.9999999999999,1000.0,0.027922322333055218,0.06980580583263807,0.05824198365940623,0.14560495914851562,833.0933342641467,2082.7333356603676,799.9999999999998,2000.0,1.0413666678301836,1.0413666678301838
2017-12-30 08:00:00,14304.0,14417.0,11651.0,12384.0,75442.16786,5245.270716288,5,1.3609839548498983,0.3999999999999999,,,0.0,,0.05824198365940623,0.14560495914851562,721.2687256380867,1803.1718140952175,799.9999999999998,,,
2017-12-31 08:00:00,12385.0,14210.0,12166.0,13769.0,43270.25129,5294.862316288,6,1.6004453331381152,0.3999999999999999,,,0.0,,0.05824198365940623,0.14560495914851562,801.9338730063644,2004.8346825159117,799.9999999999998,,,
2018-01-01 08:00:00,13763.0,13893.0,12777.0,13376.0,29564.92955,5342.766316288,0,1.5035719715499853,0.3999999999999999,,,0.0,,0.05824198365940623,0.14560495914851562,779.0447734282177,1947.611933570545,799.9999999999998,,,
2018-01-02 08:00:00,13375.0,15500.0,12795.0,14722.0,56192.95273,5395.893116288,1,1.7283713155029494,0.3999999999999999,,,0.0,,0.05824198365940623,0.14560495914851562,857.4384834337785,2143.596208584447,799.9999999999998,,,
2018-01-03 08:00:00,14717.0,15428.83092,14500.0,15150.0,38358.37345,5450.830716287999,2,1.7793928647846742,0.3999999999999999,,,0.0,,0.05824198365940623,0.14560495914851562,882.3660524400044,2205.915131100012,799.9999999999998,,,
2018-01-04 08:00:00,15150.0,15422.15785,14060.0,15159.0,46479.98264,5505.772316288,3,1.7532922048291713,0.3999999999999999,,,0.0,,0.05824198365940623,0.14560495914851562,882.890230292939,2207.2255757323483,799.9999999999998,,,
2018-01-05 08:00:00,15159.0,17105.0,14725.0,16911.0,54627.60107,5567.676316288,4,2.0373532941431223,0.3999999999999999,399.9999999999999,1000.0,0.023617816725919335,0.05904454181479835,0.08185980038532556,0.20464950096331397,1384.3310843162405,3460.8277107906024,1199.9999999999995,3000.0,1.153609236930201,1.153609236930201
2018-01-06 08:00:00,16912.0,17252.0,16251.0,17169.0,29616.48525,5630.220316288,5,2.049436618018442,0.3999999999999999,,,0.0,,0.08185980038532556,0.20464950096331397,1405.4509128156544,3513.6272820391373,1199.9999999999995,,,
2018-01-07 08:00:00,17165.0,17178.0,15712.0,16215.35728,30838.08496,5688.847745408,6,1.8503763865167473,0.3999999999999999,,,0.0,,0.08185980038532556,0.20464950096331397,1327.3859101175356,3318.4647752938404,1199.9999999999995,,,
2018-01-08 08:00:00,16213.0,16329.0,13755.0,14906.0,64952.71702,5741.995745408,0,1.5959615194630987,0.3999999999999999,,,0.0,,0.08185980038532556,0.20464950096331397,1220.2021845436627,3050.505461359158,1199.9999999999995,,,
2018-01-09 08:00:00,14911.0,15355.0,14122.0,14425.0,43436.35912,5793.267345408,1,1.489959316556294,0.3999999999999999,,,0.0,,0.08185980038532556,0.20464950096331397,1180.827620558321,2952.069051395804,1199.9999999999995,,,
2018-01-10 08:00:00,14429.0,14901.0,13300.0,14900.0,57332.64614,5846.686945408001,2,1.5484518222242922,0.3999999999999999,,,0.0,,0.08185980038532556,0.20464950096331397,1219.7110257413508,3049.2775643533782,1199.9999999999995,,,
2018-01-11 08:00:00,14900.0,14999.0,12639.0,13254.0,71695.39342,5893.314945408,3,1.24898891757471,0.3999999999999999,,,0.0,,0.08185980038532556,0.20464950096331397,1084.969794307105,2712.424485767763,1199.9999999999995,,,
2018-01-12 08:00:00,13253.0,14100.0,12751.0,13794.0,37423.47347,5942.011345408,4,1.3214361599393503,0.3999999999999999,399.9999999999999,1000.0,0.02895468309787022,0.07238670774467558,0.11081448348319578,0.27703620870798956,1528.5749851672026,3821.437462918008,1599.9999999999995,4000.0,0.9553593657295019,0.955359365729502
2018-01-13 08:00:00,13790.0,14580.0,13750.0,14199.0,29006.20195,5991.993345408,5,1.3696621777595077,0.3999999999999999,,,0.0,,0.11081448348319578,0.27703620870798956,1573.454850977897,3933.637127444744,1599.9999999999995,,,
2018-01-14 08:00:00,14192.0,14393.0,12874.34212,13558.0,35602.02327,6039.185345408,6,1.2450047853406356,0.3999999999999999,,,0.0,,0.11081448348319578,0.27703620870798956,1502.4227670651685,3756.0569176629224,1599.9999999999995,,,
2018-01-15 08:00:00,13554.0,14356.0,13300.0,13601.0,33507.90572,6086.401745408,0,1.2346536704156161,0.3999999999999999,,,0.0,,0.11081448348319578,0.27703620870798956,1507.1877898549458,3767.969474637366,1599.9999999999995,,,
2018-01-16 08:00:00,13602.0,13617.0,9940.0,11065.0,131832.5214,6123.246145408,1,0.8070480489009844,0.3999999999999999,,,0.0,,0.11081448348319578,0.27703620870798956,1226.1622597415612,3065.4056493539047,1599.9999999999995,,,
2018-01-17 08:00:00,11065.0,11497.0,9231.1,11108.0,132246.8165,6160.738145408,2,0.8030306982418199,0.3999999999999999,,,0.0,,0.11081448348319578,0.27703620870798956,1230.9272825313387,3077.318206328348,1599.9999999999995,,,
2018-01-18 08:00:00,11113.0,11904.0,10515.0,11030.0,85205.02454,6197.580145408,3,0.779726883914927,0.3999999999999999,,,0.0,,0.11081448348319578,0.27703620870798956,1222.2837528196494,3055.709382049125,1599.9999999999995,,,
2018-01-19 08:00:00,11031.0,11900.0,10647.0,11476.0,48550.29999,6236.174945408001,4,0.8402306061747574,0.3999999999999999,399.9999999999999,1000.0,0.034803145577903614,0.08700786394475905,0.1456176290610994,0.36404407265274863,1671.1079111051768,4177.769777762944,1999.9999999999995,5000.0,0.8355539555525886,0.8355539555525887
2018-01-20 08:00:00,11477.0,13017.0,11407.0,12731.0,46302.63241,6280.010945408,5,1.0272257661125608,0.3999999999999999,,,0.0,,0.1456176290610994,0.36404407265274863,1853.8580355768565,4634.645088942143,1999.9999999999995,,,
2018-01-21 08:00:00,12731.0,12732.0,11015.0,11514.0,53624.38681,6318.922145408,6,0.822146203900818,0.3999999999999999,,,0.0,,0.1456176290610994,0.36404407265274863,1676.6413810094984,4191.603452523747,1999.9999999999995,,,
2018-01-22 08:00:00,11513.0,11900.0,10009.0,10779.0,66353.71775,6354.558145408,0,0.6962627067610103,0.3999999999999999,,,0.0,,0.1456176290610994,0.36404407265274863,1569.6124236495905,3924.0310591239777,1999.9999999999995,,,
2018-01-23 08:00:00,10779.0,11427.0,9900.0,10811.0,63851.92778,6390.036145408,1,0.6918527147563927,0.3999999999999999,,,0.0,,0.1456176290610994,0.36404407265274863,1574.2721877795457,3935.6804694488656,1999.9999999999995,,,
2018-01-24 08:00:00,10812.0,11557.88958,10430.0,11391.0,43857.62789,6427.734145408,2,0.7721641471649505,0.3999999999999999,,,0.0,,0.1456176290610994,0.36404407265274863,1658.7304126349834,4146.8260315874595,1999.9999999999995,,,
2018-01-25 08:00:00,11390.0,11734.0,10845.0,11147.0,34411.83155,6464.084945408001,3,0.7244513483565341,0.3999999999999999,,,0.0,,0.1456176290610994,0.36404407265274863,1623.199711144075,4057.999277860189,1999.9999999999995,,,
2018-01-26 08:00:00,11147.0,11700.0,10276.0,11070.0,56747.00561,6500.258545408,4,0.7030091838147297,0.3999999999999999,399.9999999999999,1000.0,0.03607957530731904,0.09019893826829763,0.18169720436841844,0.45424301092104624,2011.388052358392,5028.470130895982,2399.9999999999995,6000.0,0.8380783551493302,0.8380783551493304
2018-01-27 08:00:00,11069.0,11689.0,10800.0,11458.0,34400.30046,6537.741345408,5,0.752593043168939,0.3999999999999999,,,0.0,,0.18169720436841844,0.45424301092104624,2081.8865676533383,5204.716419133348,2399.9999999999995,,,
2018-01-28 08:00:00,11458.0,12190.0,11390.0,11828.0,29622.6245,6576.054945408001,6,0.7986467719919804,0.3999999999999999,,,0.0,,0.18169720436841844,0.45424301092104624,2149.1145332696533,5372.786333174135,2399.9999999999995,,,
2018-01-29 08:00:00,11835.0,11975.0,11070.0,11217.81769,25648.29835,6611.3442161680005,0,0.696752933021835,0.3999999999999999,,,0.0,,0.18169720436841844,0.45424301092104624,2038.2461133875895,5095.615283468976,2399.9999999999995,,,
2018-01-30 08:00:00,11217.81769,11250.0,9860.4,10171.0,61285.95988,6642.955816168,1,0.5310955366051431,0.3999999999999999,,,0.0,,0.18169720436841844,0.45424301092104624,1848.042265631184,4620.105664077962,2399.9999999999995,,,
2018-01-31 08:00:00,10171.0,10414.0,9760.0,10267.0,43232.31053,6675.520216168,2,0.5380074762014045,0.3999999999999999,,,0.0,,0.18169720436841844,0.45424301092104624,1865.4851972505521,4663.712993126382,2399.9999999999995,,,
2018-02-01 08:00:00,10268.0,10336.0,8941.0,9181.0,78778.32009,6704.323416167999,3,0.36941484324269047,0.6,,,0.0,,0.18169720436841844,0.45424301092104624,1668.1620333064498,4170.405083266126,2399.9999999999995,,,
2018-02-02 08:00:00,9181.0,9213.0,7960.0,8890.9,123340.8154,6731.659416168,4,0.320759035824951,0.6,600.0,1000.0,0.06738365609533713,0.11230609349222855,0.24908086046375555,0.5665491044132748,2214.5530222972043,5037.131432427985,2999.9999999999995,7000.0,0.7381843407657349,0.7195902046325693
2018-02-03 08:00:00,8890.0,9499.0,8180.0,9225.069266,51910.03301,6759.730093232,5,0.36470970567839023,0.6,,,0.0,,0.24908086046375555,0.5665491044132748,2297.788190613026,5226.454730802726,2999.9999999999995,,,
2018-02-04 08:00:00,9223.9,9410.0,7809.0,8185.2,74417.19861,6783.884093231999,6,0.2065654258695304,0.7,,,0.0,,0.24908086046375555,0.5665491044132748,2038.7766590679319,4637.317729443536,2999.9999999999995,,,
2018-02-05 08:00:00,8185.2,8380.0,6651.0,6946.6,131291.8001,6802.903293232001,0,0.02112285013825777,0.9,,,0.0,,0.24908086046375555,0.5665491044132748,1730.2651052975243,3935.590008717255,2999.9999999999995,,,
2018-02-06 08:00:00,6948.6,7880.0,6000.0,7678.8,192767.5159,6824.370493232001,1,0.12520268464547335,0.8,,,0.0,,0.24908086046375555,0.5665491044132748,1912.6421113290862,4350.4172629686545,2999.9999999999995,,,
2018-02-07 08:00:00,7677.2,8488.9,7175.1,7586.9,106698.9584,6845.094493232,2,0.1083703822498653,0.8,,,0.0,,0.24908086046375555,0.5665491044132748,1889.751580252467,4298.351400273074,2999.9999999999995,,,
2018-02-08 08:00:00,7585.0,8648.9,7565.0,8239.7,77616.13732,6868.209293231999,3,0.19968679581728557,0.8,,,0.0,,0.24908086046375555,0.5665491044132748,2052.3515659632067,4668.194655634061,2999.9999999999995,,,
2018-02-09 08:00:00,8239.8,8750.0,7724.9,8678.1,63038.20333,6892.9688932320005,4,0.25897855255385915,0.7,700.0,1000.0,0.08054200489059107,0.11506000698655869,0.3296228653543466,0.6816091113998335,2860.500187831555,5915.072029638895,3699.9999999999995,8000.0,0.7731081588733933,0.7393840037048619
2018-02-10 08:00:00,8679.1,9074.9,8151.3,8563.0,68145.76425,6916.673293232,5,0.23802291028823624,0.7,,,0.0,,0.3296228653543466,0.6816091113998335,2822.56059602927,5836.618820916774,3699.9999999999995,,,
2018-02-11 08:00:00,8563.0,8570.0,7851.0,8069.3,52226.57572,6937.572093232,6,0.1631302553053201,0.8,,,0.0,,0.3296228653543466,0.6816091113998335,2659.825787403829,5500.108402618676,3699.9999999999995,,,
2018-02-12 08:00:00,8070.7,9000.0,8069.576813,8902.9,51386.55107,6962.607693232,0,0.27867322018646257,0.7,,,0.0,,0.3296228653543466,0.6816091113998335,2934.5994079632123,6068.297757881577,3699.9999999999995,,,
2018-02-13 08:00:00,8902.8,8952.9,8313.521921,8511.6,39510.97626,6985.528093232,1,0.21846192390902422,0.7,,,0.0,,0.3296228653543466,0.6816091113998335,2805.6179807500566,5801.584112590823,3699.9999999999995,,,
2018-02-14 08:00:00,8512.1,9489.0,8512.1,9455.5,50355.10446,7012.114093232,2,0.3484521036425125,0.6,,,0.0,,0.3296228653543466,0.6816091113998335,3116.7490033580243,6444.954952841125,3699.9999999999995,,,
2018-02-15 08:00:00,9452.8,10176.0,9338.0,9996.0,67559.4451,7040.874093232001,3,0.41971009105369417,0.5,,,0.0,,0.3296228653543466,0.6816091113998335,3294.9101620820484,6813.364677552736,3699.9999999999995,,,
2018-02-16 08:00:00,9996.0,10271.0,9670.0,10162.0,43868.1202,7069.754893232,4,0.4373907092208049,0.5,500.0,1000.0,0.04912921898396255,0.0982584379679251,0.37875208433830915,0.7798675493677586,3848.8786810458973,7925.014036675163,4200.0,9000.0,0.9163996859633089,0.8805571151861292
2018-02-17 08:00:00,10161.0,11084.0,10049.0,11062.0,52814.53069,7103.724493232001,5,0.5572112925464952,0.3999999999999999,,,0.0,,0.37875208433830915,0.7798675493677586,4189.755556950376,8626.894831106145,4200.0,,,
2018-02-18 08:00:00,11062.0,11250.0,10122.0,10400.0,69821.77417,7134.616093232,6,0.4576817959225011,0.5,,,0.0,,0.37875208433830915,0.7798675493677586,3939.021677118415,8110.62251342469,4200.0,,,
2018-02-19 08:00:00,10399.0,11250.0,10308.0,11172.0,50701.38957,7169.726893232,0,0.5582183486718332,0.3999999999999999,,,0.0,,0.37875208433830915,0.7798675493677586,4231.41828622759,8712.6802615366,4200.0,,,
2018-02-20 08:00:00,11172.0,11788.0,11100.0,11211.0,60919.59904,7205.060893232,1,0.5559896253661003,0.3999999999999999,,,0.0,,0.37875208433830915,0.7798675493677586,4246.189617516784,8743.095095961942,4200.0,,,
2018-02-21 08:00:00,11212.0,11239.0,10200.0,10450.0,76960.87307,7237.110893232,2,0.44394636950673627,0.5,,,0.0,,0.37875208433830915,0.7798675493677586,3957.9592813353306,8149.615890893077,4200.0,,,
2018-02-22 08:00:00,10451.0,10915.0,9740.0,9826.5,71231.49169,7265.976493232,3,0.35239909035668315,0.6,,,0.0,,0.37875208433830915,0.7798675493677586,3721.807356750395,7663.36847386228,4200.0,,,
2018-02-23 08:00:00,9826.4,10395.0,9583.1,10144.0,59075.59464,7296.586893232,4,0.39023904579401886,0.6,600.0,1000.0,0.059059675471020597,0.09843279245170099,0.43781175980932974,0.8783003418194596,4441.162491505841,8909.478667416599,4800.0,10000.0,0.9252421857303835,0.8909478667416599
2018-02-24 08:00:00,10143.0,10500.0,9350.3,9666.3,55697.19406,7324.924093232,5,0.3196450744017071,0.6,,,0.0,,0.43781175980932974,0.8783003418194596,4232.019813844924,8489.914594129441,4800.0,,,
2018-02-25 08:00:00,9665.6,9840.0,9280.4,9583.0,30561.64547,7352.398093232,6,0.3033842670762489,0.6,,,0.0,,0.43781175980932974,0.8783003418194596,4195.550094252807,8416.752175655882,4800.0,,,
2018-02-26 08:00:00,9579.0,10439.0,9359.9,10320.0,45959.25163,7383.180493232001,0,0.3977715984947296,0.6,,,0.0,,0.43781175980932974,0.8783003418194596,4518.217361232283,9064.059527576823,4800.0,,,
2018-02-27 08:00:00,10321.0,10888.0,10125.0,10582.0,39700.54163,7414.817293232,1,0.4271423801175653,0.5,,,0.0,,0.43781175980932974,0.8783003418194596,4632.9240423023275,9294.17421713352,4800.0,,,
2018-02-28 08:00:00,10583.0,11065.0,10261.0,10315.0,43849.47218,7445.377693232001,2,0.385423335793501,0.6,,,0.0,,0.43781175980932974,0.8783003418194596,4516.028302433237,9059.668025867726,4800.0,,,
2018-03-01 08:00:00,10314.0,11095.0,10210.0,10908.0,33869.22446,7478.999293232,3,0.4584838923398507,0.5,,,0.0,,0.43781175980932974,0.8783003418194596,4775.6506760001685,9580.500128566666,4800.0,,,
2018-03-02 08:00:00,10920.0,11189.0,10762.0,11024.0,28855.82863,7513.162093232,4,0.46729164940160545,0.5,500.0,1000.0,0.0452876563239321,0.0905753126478642,0.48309941613326185,0.9688756544673238,5325.687963453079,10680.885214847778,5300.0,11000.0,1.0048467855571848,0.9709895649861616
2018-03-03 08:00:00,11025.0,11530.0,11025.0,11454.95955,30650.73752,7549.407531432,5,0.5173322545255654,0.3999999999999999,,,0.0,,0.48309941613326185,0.9688756544673238,5533.884270435132,11098.43143090297,5300.0,,,
2018-03-04 08:00:00,11454.0,11549.0,11050.0,11500.0,28076.33766,7585.322731431999,6,0.5160857892501255,0.3999999999999999,,,0.0,,0.48309941613326185,0.9688756544673238,5555.643285532511,11142.070026374224,5300.0,,,
2018-03-05 08:00:00,11500.0,11700.0,11356.0,11402.0,27673.45863,7620.8579314319995,0,0.4961570078577103,0.5,,,0.0,,0.48309941613326185,0.9688756544673238,5508.299542751452,11047.120212236427,5300.0,,,
2018-03-06 08:00:00,11402.0,11411.0,10567.0,10720.0,44204.3491,7653.848331432,1,0.4006026165917423,0.5,,,0.0,,0.48309941613326185,0.9688756544673238,5178.825740948567,10386.34701588971,5300.0,,,
2018-03-07 08:00:00,10719.0,10899.0,9400.0,9910.6,75229.12982,7683.808331432,2,0.28980312528865515,0.7,,,0.0,,0.48309941613326185,0.9688756544673238,4787.805073530305,9602.13906116386,5300.0,,,
2018-03-08 08:00:00,9910.5,10112.0,9025.0,9300.0,67737.89183,7711.623531432,3,0.20597173372038927,0.7,,,0.0,,0.48309941613326185,0.9688756544673238,4492.824570039335,9010.543586546111,5300.0,,,
2018-03-09 08:00:00,9300.0,9428.0,8342.0,9216.2,98209.14736,7738.707931431999,4,0.19092231954728922,0.8,800.0,1000.0,0.08667366130336189,0.10834207662920237,0.5697730774366238,1.077217731096526,5251.142636271412,9927.854053331805,6100.0,12000.0,0.860843055126461,0.8273211711109837
2018-03-10 08:00:00,9216.1,9506.4,8670.9,8769.9,52532.10289,7763.691531432,5,0.12960438529715848,0.8,,,0.0,,0.5697730774366238,1.077217731096526,4996.852911811447,9447.091779943423,6100.0,,,
2018-03-11 08:00:00,8772.5,9729.0,8428.0,9527.7,70479.03367,7791.482731432,6,0.2228352841704753,0.7,,,0.0,,0.5697730774366238,1.077217731096526,5428.6269498929205,10263.407376568372,6100.0,,,
2018-03-12 08:00:00,9525.9,9900.0,8770.0,9130.2,67584.63439,7817.609131431999,0,0.16790182861541533,0.8,,,0.0,,0.5697730774366238,1.077217731096526,5202.142151611863,9835.213328457503,6100.0,,,
2018-03-13 08:00:00,9130.2,9482.4,8822.0,9135.2,61535.84281,7843.777131432,1,0.16464298346684822,0.8,,,0.0,,0.5697730774366238,1.077217731096526,5204.991016999045,9840.599417112986,6100.0,,,
2018-03-14 08:00:00,9136.0,9439.6,7916.0,8176.0,78853.59718,7866.563931432,2,0.03933560716790256,0.9,,,0.0,,0.5697730774366238,1.077217731096526,4658.464681121835,8807.332169445197,6100.0,,,
2018-03-15 08:00:00,8175.6,8418.0,7665.1,8250.1,82546.41156,7889.396331432,3,0.045720059357510986,0.9,,,0.0,,0.5697730774366238,1.077217731096526,4700.68486615989,8887.15400331945,6100.0,,,
2018-03-16 08:00:00,8249.5,8604.5,7902.0,8250.0,56404.93713,7912.484731432,4,0.042656040425232654,0.9,900.0,1000.0,0.10892751781418782,0.12103057534909757,0.6787005952508116,1.1982483064456237,5599.279910819196,9885.548528176396,7000.0,13000.0,0.799897130117028,0.7604268098597228
2018-03-17 08:00:00,8250.0,8367.0,7728.1,7845.0,48918.44714,7934.591531432,5,-0.011291259427418935,1.1,,,0.0,,0.6787005952508116,1.1982483064456237,5324.406169742617,9400.257964065919,7000.0,,,
2018-03-18 08:00:00,7838.6,8300.0,7240.0,8200.3,88941.82114,7958.257531432,6,0.030414003016618417,0.9,,,0.0,,0.6787005952508116,1.1982483064456237,5565.54849123523,9825.995587346048,7000.0,,,
2018-03-19 08:00:00,8200.3,8717.0,8085.7,8600.2,73251.92028,7983.155931432,0,0.07729325017171707,0.9,,,0.0,,0.6787005952508116,1.1982483064456237,5836.9608592760305,10305.175085093655,7000.0,,,
2018-03-20 08:00:00,8600.2,9040.0,8305.1,8899.7,54284.58177,8009.434331431999,1,0.1111521278193477,0.8,,,0.0,,0.6787005952508116,1.1982483064456237,6040.231687553649,10664.050452874118,7000.0,,,
2018-03-21 08:00:00,8899.8,9177.5,8752.0,8888.2,42887.78509,8036.161131432,2,0.10602560782851952,0.8,,,0.0,,0.6787005952508116,1.1982483064456237,6032.426630708264,10650.270597349994,7000.0,,,
2018-03-22 08:00:00,8888.3,9095.922117,8450.0,8699.3,54388.37095,8063.043931432,3,0.07891015774919631,0.9,,,0.0,,0.6787005952508116,1.1982483064456237,5904.220088265385,10423.921492262414,7000.0,,,
2018-03-23 08:00:00,8697.5,8917.6,8271.1,8914.4,44941.30623,8091.001531432,4,0.10176718733388611,0.8,800.0,1000.0,0.0896080271587593,0.11201003394844913,0.7683086224095709,1.3102583403940729,6849.010383607878,11680.166949608922,7800.0,14000.0,0.8780782543087023,0.8342976392577801
2018-03-24 08:00:00,8917.2,9050.3,8460.0,8522.6,44193.74055,8116.211931432001,5,0.05007115043338915,0.9,,,0.0,,0.7683086224095709,1.3102583403940729,6547.987065347809,11166.807731842526,7800.0,,,
2018-03-25 08:00:00,8521.6,8674.4,8364.8,8445.0,30645.03283,8140.780731432,6,0.037369790270040434,0.9,,,0.0,,0.7683086224095709,1.3102583403940729,6488.3663162488265,11065.131684627946,7800.0,,,
2018-03-26 08:00:00,8445.1,8499.1,7835.9,8131.123124,56392.58119,8164.291623927999,0,-0.00406263047130617,1.1,,,0.0,,0.7683086224095709,1.3102583403940729,6247.212006043046,10653.87188999211,7800.0,,,
2018-03-27 08:00:00,8134.0,8210.0,7716.6,7784.6,50399.25538,8183.969623928,1,-0.04879901102764813,1.1,,,0.0,,0.7683086224095709,1.3102583403940729,5980.975302009546,10199.8370766317,7800.0,,,
2018-03-28 08:00:00,7784.7,8120.2,7702.1,7936.0,35076.69583,8205.077623928,2,-0.03279403757781701,1.1,,,0.0,,0.7683086224095709,1.3102583403940729,6097.297227442355,10398.210189367363,7800.0,,,
2018-03-29 08:00:00,7936.1,7973.0,6883.0,7094.0,77417.33236,8222.074823928,3,-0.13720074896971998,1.2,,,0.0,,0.7683086224095709,1.3102583403940729,5450.381367373496,9294.972666755553,7800.0,,,
2018-03-30 08:00:00,7094.0,7269.0,6533.0,6840.4,108209.357,8238.436023928,4,-0.16969677495431118,1.2,1200.0,1000.0,0.17516558914041078,0.14597132428367565,0.9434742115499817,1.4562296646777484,6453.740996686494,9961.19339826167,9000.0,15000.0,0.717082332965166,0.6640795598841114
2018-03-31 08:00:00,6840.4,7222.0,6780.062179,6925.4,68024.05163,8255.058823928,5,-0.16107199867236197,1.2,,,0.0,,0.9434742115499817,1.4562296646777484,6533.936304668243,10084.972919759279,9000.0,,,
2018-04-01 08:00:00,6925.3,7035.1,6425.1,6816.6,54925.64706,8272.081623928,6,-0.17595107133830037,1.2,,,0.0,,0.9434742115499817,1.4562296646777484,6431.2863104516055,9926.53513224234,9000.0,,,
2018-04-02 08:00:00,6816.7,7132.0,6769.4,7053.3,45018.58756,8290.183871448,0,-0.1491986053177805,1.2,,,0.0,,0.9434742115499817,1.4562296646777484,6654.606656325486,10271.224693871563,9000.0,,,
2018-04-03 08:00:00,7053.4,7509.7,7019.9,7405.6,49859.14697,8309.147871448,1,-0.10874133971701025,1.2,,,0.0,,0.9434742115499817,1.4562296646777484,6986.9926210545445,10784.254404737534,9000.0,,,
2018-04-04 08:00:00,7405.6,7422.0,6670.0,6786.0,53718.82876,8325.152671448,2,-0.18487981328278685,1.2,,,0.0,,0.9434742115499817,1.4562296646777484,6402.415999578176,9881.974504503201,9000.0,,,
2018-04-05 08:00:00,6785.9,6938.0,6564.9,6769.0,45852.05082,8341.376271448,3,-0.18850321820754493,1.2,,,0.0,,0.9434742115499817,1.4562296646777484,6386.376937981826,9857.21860020368,9000.0,,,
2018-04-06 08:00:00,6770.4,6864.0,6500.2,6610.0,42142.63101,8356.823471448,4,-0.20902960047154442,1.3,1300.0,1000.0,0.19637714381529067,0.15105934139637744,1.1398513553652723,1.6072890060741258,7534.41745896445,10624.180330149971,10300.0,16000.0,0.7314968406761602,0.6640112706343732
2018-04-07 08:00:00,6610.3,7080.0,6599.9,6892.6,40604.30992,8372.976671448,5,-0.17680410796988244,1.2,,,0.0,,1.1398513553652723,1.6072890060741258,7856.539451990676,11078.400203266521,10300.0,,,
2018-04-08 08:00:00,6892.621505,7127.0,6883.0,7023.9,29326.29649,8390.147071448,6,-0.16283946631846216,1.2,,,0.0,,1.1398513553652723,1.6072890060741258,8006.201934950135,11289.437249764052,10300.0,,,
2018-04-09 08:00:00,7023.9,7189.0,6611.0,6770.1,75966.61405,8406.419471448,0,-0.19465118020884875,1.2,,,0.0,,1.1398513553652723,1.6072890060741258,7716.90766095843,10881.50730002244,10300.0,,,
2018-04-10 08:00:00,6770.1,6897.4,6650.0,6837.1,26152.80687,8422.606671448,1,-0.18824417823317663,1.2,,,0.0,,1.1398513553652723,1.6072890060741258,7793.277701767904,10989.195663429406,10300.0,,,
